"lambda[1]" "lambda[2]" "lambda[3]"
"5097" 0.511681768380301 3.25213790830914 8.4695896556706
"5098" 0.545860388409326 3.43675460821569 10.4941815146497
"5099" 0.920056369378056 4.27063697583109 11.4332923697101
"5100" 0.599609121003429 3.3569190533748 10.0771263349896
"5101" 0.700894388072876 3.27127407237903 9.28267639560944
"5102" 0.907502079682186 3.88486771794773 11.3727969082554
"5103" 0.947803885335869 3.89404364587628 11.4665790586614
"5104" 0.757752609436183 4.52085387914935 12.2315927843736
"5105" 0.818648245922179 3.38138438346018 12.0354242216855
"5106" 0.727006046032555 4.26149077529063 11.4026078904161
"5107" 0.57739875133074 3.13060557435774 11.1159847908159
"5108" 1.23078505506927 5.27231468968289 13.8677961924412
"5109" 1.12968034280506 4.6054363650817 14.3273548578518
"5110" 1.30202820177534 5.32263032376989 12.7530499508077
"5111" 0.854304894071632 5.97699549096036 12.0846872735314
"5112" 1.08044669461828 2.83153472253209 12.8162713007134
"5113" 0.618273959281592 4.74059795384966 9.60525099200961
"5114" 0.440058003448068 3.0580360680803 8.56669491532673
"5115" 0.748321460597366 3.17269615837361 9.22279807097674
"5116" 0.763990495660052 3.26052495220228 8.9397133210892
"5117" 1.28718787765991 2.29077806430594 8.47713131013182
"5118" 0.937913211072516 1.83082282011289 9.58493517908937
"5119" 0.854151786320458 3.69304499580774 7.11376158550143
"5120" 0.868039389282321 3.74350565599548 7.6887766338071
"5121" 0.909707531551124 5.10772294724196 9.50419200565602
"5122" 0.945187017191993 4.12919872994432 8.57753765136909
"5123" 0.874466011843796 3.03927888550092 7.48405961604732
"5124" 0.77817623917876 3.85677920357529 9.07321297614109
"5125" 0.905344731985513 4.48174575064954 9.58804342250434
"5126" 0.846103394514404 3.64603576465891 8.60934070375548
"5127" 0.861436454335592 3.62315278857748 8.41898477334683
"5128" 0.865696903697794 1.68802084912748 7.6975276382357
"5129" 0.774428545002796 2.55652807082571 8.24221897052958
"5130" 0.75392355592211 2.54509511597703 8.88979532094081
"5131" 1.09171911507901 2.10924803222284 7.71552293215403
"5132" 1.00699968962218 2.77870050111849 9.51872969445127
"5133" 0.792566298278423 2.8177224287568 8.73345873417774
"5134" 1.15730613680402 3.81863469885335 10.4394951144603
"5135" 1.13737503724227 4.02124241181183 10.7395068392473
"5136" 1.07423195342257 3.96707862584347 9.7602003907287
"5137" 0.637503357140608 4.00900171116748 10.481891367469
"5138" 1.04426384297915 4.04366871809285 12.2168064863734
"5139" 0.816869666007281 3.98953215491633 11.2699814928483
"5140" 0.836730234865644 4.44191683084176 13.0999797494952
"5141" 0.636804486270278 4.03272350483122 11.3180775844114
"5142" 1.1874145536535 5.34512626422555 12.2203432493593
"5143" 0.665460036605827 3.68338573479294 11.5174286949939
"5144" 0.873553012669523 3.0788804115608 11.8777855601928
"5145" 0.909325163940731 5.05594937174913 11.1130895972805
"5146" 1.0261114680555 4.05243203459567 10.7357680246258
"5147" 0.8019004138555 4.53260812231875 13.1090157951816
"5148" 0.822314536364706 4.03074362552595 12.337594875139
"5149" 0.793104752569809 4.80802053536523 13.4577303271219
"5150" 1.29100587645508 4.88022712981588 16.1494689877336
"5151" 1.31613401189609 4.39604327795699 15.1361613137405
"5152" 1.01653103775191 3.05806029570913 9.25095876631183
"5153" 0.641574899382263 2.8045408071214 7.93244056953613
"5154" 1.04676923916769 2.27366475418596 7.98514030304047
"5155" 0.978379965087354 2.52006697197336 8.6478252287184
"5156" 0.576447343290938 2.02511947599169 7.2737433286048
"5157" 0.618419788907803 2.09711163935251 8.09487633469312
"5158" 1.07554252093027 5.19076174533772 13.620167130652
"5159" 0.76169738296169 5.58759428411624 12.6556141873742
"5160" 0.595323247012956 3.36100691924206 11.0281618297885
"5161" 0.662144286499662 3.22782602017308 12.8330281265087
"5162" 0.998987931335576 3.59864187020633 11.8934117287614
"5163" 0.446575030496591 4.44434014062394 10.8778633067035
"5164" 0.446434805877268 3.55347245788567 12.7840284661801
"5165" 0.420019627393183 3.50717918233904 12.1365990173668
"5166" 0.330646985641307 3.26486474123555 10.6935947454964
"5167" 0.634961862031885 3.68466109272638 12.401252482748
"5168" 0.471836914444638 3.38671439929384 13.3389077488368
"5169" 0.614884583079165 3.92369353872296 13.3618680708854
"5170" 0.588135981730714 5.01306549095594 11.6682599169395
"5171" 1.17592712636001 4.11913150343652 11.3989900920557
"5172" 0.610225676605519 4.09498889379429 13.4348635763162
"5173" 0.667240774751921 4.19183695198933 12.9252873144553
"5174" 0.739405806257744 4.19261148635655 10.5886920293314
"5175" 0.72542441995464 3.9952862591362 10.3503133128384
"5176" 0.877932377880553 3.01703529928279 10.5382375452007
"5177" 0.678824787446166 3.3195559210236 9.73247197664309
"5178" 0.59300277643642 3.10039573800477 10.6075210411788
"5179" 0.980151361466797 4.58305926471129 11.3559697224176
"5180" 0.763397119322269 4.68414346051265 14.5045641670394
"5181" 1.02838586855924 5.05853009383344 11.9102292514717
"5182" 0.716695095106308 3.81357034711876 13.3486361026003
"5183" 1.05294226024483 4.31936078929996 10.9710397467755
"5184" 0.91754863545036 5.23990801563389 13.3475542650121
"5185" 1.1211628637852 5.46037000106097 8.997860096105
"5186" 0.458289574708344 3.51059760935654 13.368669591164
"5187" 0.869105989517982 3.8039903849998 10.6866251132026
"5188" 0.867063546661632 4.58018891131671 10.1280369579372
"5189" 1.1298017533905 5.41974830619962 12.2775770220612
"5190" 0.986734368033292 4.35833166121813 11.5882288418538
"5191" 0.925087595220693 6.00663832395825 12.8319534287436
"5192" 0.876402811776342 2.89638381789706 9.30745466732441
"5193" 0.571130020779194 3.49308003588682 9.0809681339856
"5194" 0.873867865613961 2.70203068623123 9.8200466708718
"5195" 0.706143145159055 3.46793346026427 10.0765695577516
"5196" 0.941670708450334 4.14058590044839 10.7327649841249
"5197" 0.679373895222687 3.42022398029905 10.4939811630934
"5198" 0.873999343829409 3.27829377478947 10.1227625535592
"5199" 0.860901306075227 3.97359629434686 10.543572430403
"5200" 0.765123124108935 4.97283017449683 9.90371573990067
"5201" 0.913842596613022 5.27094005176858 10.8250464057598
"5202" 1.15841195413636 4.86086555985956 14.0859534001076
"5203" 0.790592392940154 4.19766294750347 11.1526609774295
"5204" 0.618835551166354 4.33326133328616 9.42365132019422
"5205" 1.08243082028331 3.88263766248166 11.6730070250595
"5206" 0.596690348220855 4.14250771400825 10.6767495257305
"5207" 1.14247535253688 5.36958654411824 19.0516282068625
"5208" 0.665129169773983 3.41792843876043 10.5649941249885
"5209" 0.885389821632719 3.92191740120398 12.6150781861592
"5210" 0.928642006498034 5.70343325269 11.865472271037
"5211" 0.834659966014181 4.87406457422309 14.3777854095242
"5212" 0.549775540132093 3.35144448228033 10.3959313167379
"5213" 0.741028816670561 3.98018307422273 9.16052411903018
"5214" 0.778916363304588 5.23382611383859 10.9467201674288
"5215" 0.965452850899684 4.86584283103076 10.9580979113213
"5216" 1.27189305435591 6.52503686408224 16.7272420904629
"5217" 0.490713100799898 2.61487814632966 10.3191907458053
"5218" 1.24214456261182 6.94055984179534 12.3253307043196
"5219" 0.7051131611302 3.52698481354099 8.19416021968141
"5220" 0.54303150893716 1.40976562373906 6.75930863653408
"5221" 0.711827850665778 3.11038858141192 8.36492317119959
"5222" 0.733411443476421 1.14073192959705 6.30770935590287
"5223" 1.21604522122424 3.13801816050907 10.1307790559609
"5224" 0.372902826013465 2.53416933465834 9.46448080020551
"5225" 0.651734261313955 4.61339858093763 11.9332028861283
"5226" 0.340660641347341 3.14876471086847 12.828577540075
"5227" 0.364473351615149 3.26025278111417 10.0753685353909
"5228" 0.338991612744214 3.30022197884177 16.4626475882502
"5229" 0.309532574521304 3.13179273476196 8.3645615429885
"5230" 0.46529018303064 2.61574007050703 11.5090203455856
"5231" 0.667419198590551 4.26315791867845 10.4906149244874
"5232" 0.715966655508431 3.84398620355965 12.4074373908962
"5233" 1.09150019629384 5.50364066955252 14.2371363677822
"5234" 0.92148459021362 4.31428245763285 11.5975532441617
"5235" 0.836692719256015 4.70373092720907 11.0598989535348
"5236" 0.763058810386435 2.76701547369271 10.9549825405842
"5237" 0.656449615843361 4.88811350145534 10.6197716082455
"5238" 0.889351737200526 4.52139340387186 15.7952934169382
"5239" 0.736449857690758 3.76125758483846 13.6875685840081
"5240" 0.671815770438741 2.69397265896926 8.39989095276246
"5241" 0.612572388869754 2.50298160874167 10.9180895674237
"5242" 0.630727280922272 2.60911583548462 11.0061446517582
"5243" 0.816094076125929 4.20062889787979 11.4477848232407
"5244" 1.07798656409816 4.47650614588575 13.3475072238468
"5245" 1.2177684268877 5.07663266618268 15.3376274254101
"5246" 0.500631415939866 4.04344057170521 10.0176853956305
"5247" 0.483440724423392 4.36114096101844 10.465495343353
"5248" 0.858799208631036 2.9869689589815 9.17051711717757
"5249" 0.665526732753336 4.23153006789328 14.2491391634377
"5250" 0.612562594871841 3.24702210634224 12.409857134162
"5251" 0.597818968585094 2.67358411662679 9.67308683218187
"5252" 0.990551935490283 4.1922710619506 12.9922994245744
"5253" 1.11464616923944 5.42990562596701 14.5711477667946
"5254" 0.657017196471526 4.19490538519736 12.1704295372154
"5255" 0.509915359156258 3.19043193436977 10.0983857662132
"5256" 0.457432320882457 3.52538541754971 11.2409483699916
"5257" 0.907618116281686 4.65337868420387 11.9026190453448
"5258" 0.925954722455773 3.75145670212313 12.5108114576462
"5259" 0.773077577140415 4.64317129253404 13.7695571077736
"5260" 0.926916846083362 4.36822125156902 10.523737070344
"5261" 0.765460375174927 4.95598629755357 11.5042971520702
"5262" 0.800306265071056 3.53167457768368 10.5278871694047
"5263" 0.762680948351641 3.13850363636959 10.4257527980137
"5264" 0.985635665481505 4.17339496590288 11.2609340441488
"5265" 1.04680520001233 4.78919596894985 14.3309666660467
"5266" 0.883963402971201 4.49518746508056 15.3416310913869
"5267" 0.821439965729861 4.24370780217383 15.1031546735601
"5268" 0.850048483878924 4.44926056653277 12.4217247922156
"5269" 0.461023052555443 3.74415296272354 12.0321292421112
"5270" 1.09040736282071 2.97555672039607 9.09377926561334
"5271" 1.00855256249899 3.94269065681332 11.6315704407249
"5272" 0.70784486700794 2.76056975276292 9.86497061955534
"5273" 0.816018783135238 3.62067020583461 9.38133919815962
"5274" 0.583787841414726 4.18107931843834 9.85251145501762
"5275" 0.587503550567643 3.60604767626857 10.1129968407048
"5276" 0.840242232253551 3.89215618880775 13.5835625627912
"5277" 1.01409179569318 5.40926865166016 15.0068924089894
"5278" 0.745042293922025 3.5311573336043 12.9772457469433
"5279" 0.917488822303539 5.60689458583553 11.2008598977111
"5280" 0.857101832219803 3.88506470240529 10.2281663892799
"5281" 0.737431865586722 4.51149792892945 11.287442040495
"5282" 0.759030306305569 4.77396956501341 11.7718589929642
"5283" 0.79250469874744 3.71938214772802 10.4975480035914
"5284" 0.712999333282225 2.3860352711346 10.2317066108951
"5285" 0.714219224309437 2.71907394182932 9.69018751930623
"5286" 0.635984340780203 4.90099014169981 13.9885107098657
"5287" 0.802536132874008 5.28742118237048 11.8233921640077
"5288" 1.20672616433263 4.69188094045538 12.654098447315
"5289" 0.486865444550321 4.14287534786609 9.93916995578404
"5290" 1.20102170080035 4.5218306220428 16.0850566271513
"5291" 0.749572962993057 4.32946228103494 15.551182512776
"5292" 1.29961550440022 4.66132162558284 10.5359069173632
"5293" 0.590146720239919 2.86655838309555 10.2232258527468
"5294" 0.635882909088761 3.91745924779203 11.2519288459873
"5295" 0.607688910090186 3.45266908790243 9.59794205467423
"5296" 1.48447360860121 5.96928397598758 11.3525176157354
"5297" 0.575963050432282 3.20973555775826 12.4160769095717
"5298" 0.667263628436547 3.00210286210762 8.75649276050855
"5299" 0.571087364065087 5.30449945888233 10.7196106026831
"5300" 0.96929748685082 2.4212620579143 10.0243257326215
"5301" 0.899633427887903 2.25162206692474 10.0293324333129
"5302" 0.740031043342849 2.0219853126221 7.27888733163501
"5303" 0.861200378607845 5.21779454165953 12.0508155468348
"5304" 0.821360872738391 3.6976109526608 11.3198928278583
"5305" 0.994403830719097 5.56485010780796 10.5606475141439
"5306" 1.17523469202619 5.17876090875419 14.2663065597654
"5307" 0.974293705050648 5.94653719940617 12.7089222759531
"5308" 0.915753166200806 4.27336826495878 11.5535813262192
"5309" 0.928747909077104 4.90869210921245 13.5554876324593
"5310" 1.18868997821246 5.64665292410274 15.5950477820708
"5311" 1.04155135354982 6.01944889380165 14.9060585356311
"5312" 0.689551816272941 3.46942801356625 9.14293661795556
"5313" 0.455307381965768 2.57629392230522 8.23093095518835
"5314" 0.771116511289368 3.18410252510493 9.77333783742448
"5315" 0.932073871776473 4.35160924763889 9.31011881083549
"5316" 0.751786632882182 5.94950970745611 17.0381939533906
"5317" 0.732460796210431 3.4791569579981 12.3967206770473
"5318" 1.12616472609433 4.14779794376047 11.011304893317
"5319" 1.23224392733154 5.90523144001695 14.4212354649423
"5320" 1.05750575395972 4.8346676442131 13.5316726887941
"5321" 0.750969699960262 4.23559985228133 9.93065504146301
"5322" 1.14662251875023 4.68854604799377 10.9123485124742
"5323" 1.16794013731114 5.51065148136311 11.8909517234991
"5324" 0.710130396334469 4.94637918516252 13.5456116286203
"5325" 1.04177287192969 4.44067429889044 13.9011019357
"5326" 0.833642177126327 5.55466104386132 12.2607763798014
"5327" 1.23928126071239 5.1966493745768 13.9958675493716
"5328" 0.772355039199347 4.26895923710869 12.1102152876032
"5329" 0.68843667849373 4.93932434827225 14.9127707894239
"5330" 0.745650549939091 4.32396756875197 12.6591560271178
"5331" 0.749089770955577 4.99001174677326 13.2022665890249
"5332" 0.823970743112059 5.1500733577198 13.4604764460721
"5333" 1.12149346555195 4.7431581944257 10.8920768331688
"5334" 0.676092861738719 3.71312534238277 13.2899178823722
"5335" 1.1235971412599 4.11539846876484 9.88709875066747
"5336" 0.834446151309507 4.47292479356042 11.8899140186843
"5337" 0.934149816399705 4.02127559900626 12.3499503695337
"5338" 1.05758986017408 4.83733176314627 12.3536658777875
"5339" 0.844107018828452 4.87721666117444 11.3630687884846
"5340" 0.796637404425854 4.80763377376557 10.7587044408222
"5341" 0.968323654538865 2.64226241635219 9.17911504412955
"5342" 0.832406050361354 3.45039371668853 8.52527446970173
"5343" 0.621577777915689 2.46352764884801 8.81302196573463
"5344" 1.03116725866687 6.47760921007717 14.9931446102679
"5345" 1.11879786712592 4.34690823554338 12.6629400357175
"5346" 0.84094244842512 5.60269212776339 16.3203008891988
"5347" 1.02377596402947 3.91275142597499 9.4572677790317
"5348" 0.736165289422818 4.33517595495349 9.14144007248192
"5349" 0.980074612107429 3.87020182192755 10.496355728922
"5350" 0.812385076767451 3.98073583312061 10.7832279283068
"5351" 0.946323539225016 4.49729960922065 10.1543209926204
"5352" 1.14395667055356 5.95387916382651 13.8747163249688
"5353" 0.765667508999156 4.19015631775645 11.4709943759917
"5354" 0.829749555666841 3.77451271675275 12.1593239230376
"5355" 1.08723836152663 4.48657686473757 10.9233753957738
"5356" 0.926189069624315 5.16839870146646 10.8042898998112
"5357" 1.03220401606051 4.77960477513342 10.9564524812803
"5358" 0.754989166064779 3.79690521255967 11.4035278558116
"5359" 0.815298084991631 3.25381737395785 9.29821444609476
"5360" 1.00175720060623 5.44041330251348 13.7527715273949
"5361" 1.25947427214926 2.96365724787003 9.95585025114509
"5362" 1.04463031124588 3.88774005154898 9.49318846105862
"5363" 1.08605528126878 3.27514381566309 11.2658896332953
"5364" 0.927586708177023 5.25381284666082 11.5318995218759
"5365" 1.03204236926218 4.34056788740791 15.157860763169
"5366" 0.919319564590301 5.32426879531142 13.6369599181052
"5367" 0.910555057277284 4.2055953863349 15.1136138761874
"5368" 0.71767030588031 5.20162387485054 10.9424561740241
"5369" 0.824629149893298 3.18659786245089 9.72822814859146
"5370" 0.600873586594857 3.32954187567736 8.16267587498006
"5371" 0.818637604414213 4.51738337189272 12.773039096081
"5372" 1.26370084791621 5.95460640428211 13.2018256468452
"5373" 1.05792509743365 3.27286885383935 7.7728296348344
"5374" 0.929322028231538 4.46550915852168 11.2771012935854
"5375" 0.683444475443569 4.43590192920874 11.5460211146551
"5376" 0.914109335297829 3.41837081691206 13.5030118431677
"5377" 0.691415971063587 3.63238622196808 9.16361373404918
"5378" 0.876320936675632 1.97620547608346 8.355558078105
"5379" 0.819330993061709 4.41024733651681 11.2360919769393
"5380" 0.816284286576091 4.14749975084421 11.0426176765038
"5381" 1.07178743609569 3.88901407208402 9.40061397856993
"5382" 0.95277549291753 4.8155363440125 10.1151184786084
"5383" 1.04291147538532 5.63023133863294 10.7222461331202
"5384" 0.948439880982351 3.01703928393631 9.82145016254748
"5385" 1.08126789440713 2.53213581398477 8.67292015904077
"5386" 0.512475703478538 1.73577668386507 7.19673252534862
"5387" 0.578678697770394 1.94956035189684 8.78808691278054
"5388" 0.791023094583274 1.82080528828411 7.0680062975762
"5389" 0.712549095245009 1.41507160848229 7.56148114859891
"5390" 1.2464584816535 4.82260025270757 11.8320561710521
"5391" 1.15878395625205 6.29401321613645 11.8496630393578
"5392" 0.76981060303562 3.41768117868034 8.35593147717272
"5393" 0.656683662290389 4.25940902179886 14.4948202447091
"5394" 0.791394433675408 4.75266819592871 12.9073697015786
"5395" 1.19649966170317 3.67711532721302 12.4210984568608
"5396" 0.528824112321123 4.5098175429193 12.1981922236382
"5397" 0.649105019699844 3.0695675300793 10.7027291196628
"5398" 0.688097169852115 4.90695179252503 14.2760771500538
"5399" 0.792497250021791 3.91273637270552 13.6851453128192
"5400" 0.926473589248061 4.48615793744211 14.7519167466034
"5401" 0.921596714952463 5.51383716271588 10.0314624544212
"5402" 1.03111612379296 4.24116707849441 9.27468395968703
"5403" 0.902295893846044 3.79288480514493 8.71805535694963
"5404" 0.906496200700597 2.81674330969172 10.1237747632193
"5405" 0.453529911194189 4.22950828629361 11.3070659258159
"5406" 1.19444731892889 5.11762226501852 11.6456740138273
"5407" 0.863134444710599 3.58067458873115 9.20825763056618
"5408" 1.11288232659732 4.38799121398278 8.48619261165846
"5409" 0.877050280942364 4.03096532445675 9.62446796464215
"5410" 0.89343994942758 4.05068716846455 10.1334657194575
"5411" 1.01448313260127 3.44639004263369 9.25771593762553
"5412" 0.817501438408492 2.46406304464711 8.43284099019183
"5413" 0.852721868355639 2.68428548581702 8.32149922448784
"5414" 0.954696380018805 6.02765310747036 10.8742500259384
"5415" 0.609741844596559 2.99308033487088 14.3663947453638
"5416" 1.11469201993589 6.24689755873798 10.6496774467871
"5417" 0.741167601901606 4.77581190824801 12.1303888246092
"5418" 0.72141743597031 2.65527500911573 6.71164753141273
"5419" 0.736022483810613 3.39642230505935 8.29034458214906
"5420" 0.620041543668071 2.99698837161207 7.60151831553039
"5421" 1.10513529469636 4.3549025877022 11.1859116164644
"5422" 0.977718722282988 3.5363352406245 9.87162426993054
"5423" 0.557207946404089 3.72221245291816 14.4751373111483
"5424" 0.585069136984271 3.27999303921481 14.4827828731551
"5425" 0.836095780388313 4.4464749037963 10.8609700537238
"5426" 1.21921950743119 5.3225925809321 14.2809369538968
"5427" 0.772318088528047 5.19261470858138 12.6260020288019
"5428" 0.90427488711735 3.20179082614969 10.7552037498134
"5429" 1.13013742561126 4.9473198280135 12.251485618311
"5430" 0.811804120511893 3.43359610363839 11.2983996593039
"5431" 0.873924714558136 4.57394807399437 11.6315873404137
"5432" 0.898603912811104 5.57368224376231 10.0537731118132
"5433" 0.955105516112368 5.53343831345607 9.74973564291789
"5434" 1.20052725202593 6.32141965424917 10.5913325957898
"5435" 1.07351403539592 4.11626425944424 13.5887987506094
"5436" 1.13146203377433 4.18952532876505 13.6637129675796
"5437" 0.983032619103522 6.04529301834159 12.5320184686896
"5438" 1.00123310584592 5.78459253725976 12.4645976656431
"5439" 0.725636356530456 4.1614942546426 11.96373578681
"5440" 0.583817225187543 4.64898665638814 11.2556250736178
"5441" 0.958388659122685 4.08229764999273 15.1335970686443
"5442" 0.610609398054007 4.35267349313042 12.6052673502994
"5443" 0.628377151912736 3.01171861105156 10.7179357238269
"5444" 1.04366064417647 4.36585980260375 11.8124039263952
"5445" 0.874328484729536 5.44708544749753 12.5719721118179
"5446" 0.879179718325342 4.86104604599881 10.5240834791512
"5447" 0.923379168345933 4.2522176438246 12.7392311527951
"5448" 1.16538948886111 5.85844776642407 13.8295658982939
"5449" 1.26359157618703 6.20802199112567 12.8112996532365
"5450" 0.817455905150808 4.69345621306932 10.9579375672213
"5451" 0.647184243388471 3.32847474523113 9.42142305182971
"5452" 0.588087841212094 5.26688699747858 11.6845378627559
"5453" 0.929937971199636 4.27087704118995 13.5924881706751
"5454" 0.741103247218555 3.50031862217895 10.2687760842063
"5455" 0.565901111528749 2.81719896003373 8.59794977034715
"5456" 0.811208274120105 2.82004900236418 8.01125901145584
"5457" 1.09850734844819 5.16106791829693 11.7280204745726
"5458" 1.03957780116495 5.09228135672932 11.4196208238688
"5459" 1.03254172263124 5.39107753465465 12.6041454403687
"5460" 0.534675786592544 3.70811140030346 8.5098461652795
"5461" 0.898264905274552 3.84210414907845 11.7211466102149
"5462" 0.756731290303559 4.97389720251778 16.0116800601815
"5463" 0.887611186324048 4.68002302592767 15.5757962173725
"5464" 0.965419571701171 4.3679517316293 14.5252553813853
"5465" 1.32763520723412 5.23473227619521 13.6715053532205
"5466" 0.724341387313689 4.57310188193649 12.7556062979937
"5467" 0.4711234483958 3.0969998461494 9.16697336054148
"5468" 0.315044222163005 2.92699031217712 12.8263940174447
"5469" 0.522685432842081 4.20606015181912 10.2287616147437
"5470" 0.483162027499488 3.50377011009652 9.76996885522806
"5471" 0.998563757429512 4.47522017970547 12.7536707216123
"5472" 0.76695315150771 4.86690597150345 9.76477824858213
"5473" 0.952523472226861 1.96253507746508 9.98616323469841
"5474" 0.60119267389315 2.05724132214973 8.50684878361294
"5475" 0.825959044912517 5.52575978460355 11.2135209286829
"5476" 1.0097381619869 4.83154631626446 8.43585200994901
"5477" 0.878234610043562 6.02547285440404 9.8644314070585
"5478" 1.04132925550274 3.8901710713506 7.70892975532946
"5479" 0.475850129598001 4.3442523620889 9.33437034430686
"5480" 1.28664716606502 6.85924666916006 12.4348203421086
"5481" 0.684768750861743 4.1039701098515 16.043509279286
"5482" 0.677248669663171 3.18728772656968 12.1124621038791
"5483" 0.63445675346439 4.66055130434419 15.5337168943969
"5484" 0.852436737695603 4.0829349668721 13.7728209708139
"5485" 0.67239291934254 4.84221707281996 11.6972842922396
"5486" 0.993349046355206 4.50893490971942 12.522186896426
"5487" 0.742802738651447 3.78781436326518 11.6055997978205
"5488" 0.711796399946627 4.67583265117135 13.7679432227925
"5489" 0.756138076789661 3.99834868235098 12.9299236736607
"5490" 1.09784849542095 4.36648140861431 11.3273216469723
"5491" 1.08090449395928 5.6071619573558 14.0625314121583
"5492" 1.14930785829468 5.68388935108391 14.6046880407266
"5493" 1.07783280918786 4.87846724129283 13.6086436707263
"5494" 1.06667249425578 5.11524839431006 11.4023500732118
"5495" 1.34613096796012 6.23284426013579 12.5296227008685
"5496" 0.990625085840065 5.62818971257025 10.3739349541299
"5497" 1.08080548560059 4.63854113572433 10.5935832840568
"5498" 0.920670218437045 5.86890615084475 12.0118739083665
"5499" 1.15629457949734 4.44555432411575 8.95328317210213
"5500" 0.835225313133188 5.91229951525783 14.2322803263075
"5501" 1.11487463432692 4.02695887924421 11.1767119449673
"5502" 0.935786795040199 4.98142992464159 9.60497327337494
"5503" 1.15800860908887 4.59212404953294 11.5190660458943
"5504" 0.811058631590539 4.22106544829599 14.4316445431926
"5505" 1.14463902473745 6.41515575863767 15.6895009499595
"5506" 1.06086299971942 5.132758663237 10.1878225692949
"5507" 0.653945855068147 2.40679935067539 9.56160313550781
"5508" 0.621961604377591 4.30650256779298 11.2453831095408
"5509" 0.852494184912228 2.59200079824694 9.58822323532434
"5510" 0.697430100748282 3.14920114914426 8.61147545760117
"5511" 0.880272975418651 4.8294285563546 11.9053509530187
"5512" 1.11444732150773 6.08741988447088 12.1698021215597
"5513" 1.01325456949621 4.3714313493547 10.0264405761985
"5514" 1.13727709005493 4.62780790962685 12.4671587341219
"5515" 0.735657658661609 4.88049109013651 12.4733789222159
"5516" 0.807326021686168 2.94427746131541 8.85381284107835
"5517" 0.989887518084839 2.55867737616468 8.60689100476664
"5518" 1.17543525825469 5.09416748221115 14.9816807880361
"5519" 0.90196307585516 3.90623223617043 14.0236003510911
"5520" 0.717460557746079 4.93029926463445 11.3834162540088
"5521" 0.903681617380902 3.41737378395275 13.0288462159829
"5522" 0.886230339626286 4.43469971672168 13.597660994952
"5523" 0.846325818726727 2.76164853457578 9.25909379418794
"5524" 0.978034721910717 5.57075042517881 10.6062899028297
"5525" 0.794334216686761 5.20487050954203 9.96991720757017
"5526" 1.13649088376914 5.03975161795146 9.62951274129082
"5527" 0.678110815361928 4.15275184464758 10.6706099031289
"5528" 1.1275495400098 5.34354726210925 13.9230828704693
"5529" 1.21206588404532 5.28078312654689 13.5723163022438
"5530" 0.874336919516383 4.95528056881451 11.9527308157114
"5531" 1.00790167264024 5.6273568155039 17.2637012562299
"5532" 1.03645850319223 4.55608251975853 12.461398538651
"5533" 1.19515253895649 4.46606997666733 11.8155576230639
"5534" 0.670553881282917 5.43960903407901 15.465893595579
"5535" 1.15142072245473 3.82147933611481 10.4806684440373
"5536" 0.698102404952185 4.3341838252049 12.3682024749445
"5537" 0.92654378873987 4.27362787613094 13.567760227331
"5538" 1.14711494869831 6.73497570922972 11.8605271594564
"5539" 1.17263184496946 6.38810444520287 12.2575499017808
"5540" 0.946747877439671 4.03729067583648 9.57833753878107
"5541" 0.915512471908393 4.96296741427062 13.209915079337
"5542" 0.808066177046528 4.32037714334485 9.88937471301517
"5543" 0.817886510110624 4.44827674038785 10.2024810665587
"5544" 1.18822847075685 4.78769210320926 10.6891113648416
"5545" 0.710004019355901 5.09069661014762 10.7351670730907
"5546" 0.872445544739668 3.74906035089551 12.8298936066718
"5547" 0.872553112080422 3.80554400726917 12.6188174945913
"5548" 0.835643518042555 5.71752408902907 11.0525121599665
"5549" 0.921225526036839 5.19096099473095 10.7130883519805
"5550" 0.824944636809448 3.33746179082816 9.04099041397166
"5551" 0.615642802695346 2.74053134447994 8.52325858018309
"5552" 0.59019557503663 1.63265826209041 8.25626635474238
"5553" 0.847582074189687 3.09966234233065 8.63613211449908
"5554" 0.8283929373893 4.67984232617878 13.1831449880491
"5555" 0.826571879152723 5.35889522893192 15.068598143532
"5556" 0.952552414919321 4.67270710733691 11.4675889420193
"5557" 1.1862348846007 5.84398668942449 13.5292573507183
"5558" 0.854388887877605 4.27224483253466 13.9406718973311
"5559" 1.01241860471679 4.69265139669355 13.8373797661439
"5560" 1.04220065146292 5.31711342318386 13.0134618463556
"5561" 1.01872520695816 5.21441395529156 11.6896702810424
"5562" 0.953048047394287 4.57122416097608 10.56601044392
"5563" 0.743746040151346 3.1701361650604 9.65200383887193
"5564" 0.843314339715659 5.35239801077005 10.938502383769
"5565" 0.616890550185008 3.51639127960181 9.44455422714211
"5566" 1.04626527950103 6.44533849134695 13.4971168533596
"5567" 0.910065988992615 4.61645906427455 9.88910984058959
"5568" 0.979605543322538 5.84366852981987 12.5867682339087
"5569" 1.19289885993523 4.38823805615799 14.2147175005118
"5570" 0.893923258493832 6.04529804058659 11.8299132401042
"5571" 0.956037598502368 5.92968621313791 11.9862725507515
"5572" 0.710138101298425 4.13934431920916 14.7037819511843
"5573" 0.765805003160145 4.1828027808563 12.5042302926851
"5574" 0.898198672974213 3.90178986087086 10.3806989837219
"5575" 0.612579646330436 3.57526915677566 14.2444618342683
"5576" 0.692958190554704 5.02969497221539 14.8334850767114
"5577" 1.26415854401715 4.69129685489025 12.1181786927857
"5578" 0.728789242358586 4.35430167552323 16.0640199735291
"5579" 0.885625455853414 4.81855403980698 14.7156499413188
