"V1" "V2" "V3" "V4" "V5"
"37" 2.40954891469841 -2.43681703928106 -0.916277859971402 -1.27613085983496 -0.608541462061497
"38" 0.729833192028302 -1.20760382760524 -1.52158793869694 0.471213686521896 -0.349295708175333
"39" -0.743938688269653 0.223577926063165 0.269440395785247 -1.67897633202776 1.99911910226896
"40" 1.57253079388949 0.18734694370971 -2.56706130394792 -0.0429915502743241 0.0249245843997883
"41" 2.63412172485796 0.760805829960001 -0.591097734887173 -1.4729976210878 -0.633746255429076
"42" -0.867707709949164 -1.55622944448218 -0.146157425587425 -1.79315401378039 -0.572051476713231
"43" -1.67022250574833 -1.24769648892948 -1.81866323363108 -0.757176824562143 1.11608711660286
"44" 3.09186035879131 -1.5933732146225 0.605679960910239 1.0993339243314 0.165962905031997
"45" 0.960646759723626 0.407514187769314 -2.11495649972733 1.30496619439635 1.40735038134953
"46" -1.36692030266204 -2.78344526825052 -1.45555093454172 0.33438664028714 0.550663907693485
"47" 0.451306850848262 -2.59249524652581 2.00140015329685 -0.0337876516310157 0.322121471994701
"48" 1.6118603733472 0.0934884534261703 0.0558426325324273 -1.12195713456951 -0.992702808221408
"49" -2.74939450726542 -0.614088410068415 -2.80866937615546 0.593143753424989 -1.32999168870152
"50" 3.82961458109258 0.340470828108374 0.239084635415846 -0.243692455219216 0.574093995659054
"51" 7.6245699316052 1.09071292589024 0.713804546438425 -0.878284330510712 -0.835159528417033
"52" 5.03975502981373 -1.63612131024783 2.92058203664225 0.429935383997975 0.219008191190669
"53" 0.490371411317136 1.12564497462906 -0.160976262445616 -0.72539652515449 -0.222375063277032
"54" -3.92857232558015 0.125334078525822 -1.05378094097154 0.672230547763248 0.47122717863335
"55" -3.26540926330407 -1.56842631446384 -0.485207057474398 -0.214330143225308 0.484453788876084
"56" 3.03163021261863 -0.979359569695455 0.884504368757717 2.01727703358278 -1.4714999878016
"57" -1.63847126796237 -1.64895492324409 -0.700541128855068 -0.236248650140104 -0.432859928374239
"58" -0.895274756468742 1.14328870853734 -0.917816329559156 0.476221166250299 -1.19963274585419
"59" 2.59268053918566 -3.19143262679786 2.22799957875364 -2.56080559860719 -0.143247306707626
"60" -2.39545522795911 2.74662932563144 -2.38245813434345 -2.41587334887792 0.612922523403122
"61" -0.828018118345402 -0.949617165158393 0.276214396050119 -0.472272609144583 -0.465515790704791
"62" -1.62192336134014 1.24673530344797 -0.921100673148886 0.986540543277062 -0.333963786755853
"63" -0.636438782112037 -0.623700212275485 0.732905778199475 1.92245821443126 0.411013222146877
"64" 4.64526664027341 1.67581219058798 0.532776691161074 0.218771273203298 1.59001416647605
"65" 2.39304858498536 -2.01051551353949 2.19104192558886 -1.06976603827309 0.162205191882728
"66" -1.15430613091502 -1.20613240071288 0.135915698345586 0.438345184341759 1.10856332262599
"67" -1.14176301667141 1.06125387479812 -1.4824176727978 0.703693408757717 -2.88779652375502
"68" -2.37774961546939 3.25823935938822 -0.00606821315628248 0.0298250374895706 1.29577756339351
"69" -5.81495233856743 0.299244231631789 0.586873934438828 1.34493836795292 1.44825590449015
"70" 1.26570137333601 0.374248558894257 2.27911000393393 -0.729579028165221 0.597658662157717
"71" -2.03098208198816 1.4234634100649 -0.875763073521888 -0.227467447915985 0.35081487680488
"72" -5.45009825446609 0.232539899122101 -0.166026133159771 0.415715945117539 1.23382089908181
"73" -0.192141608602593 -0.51906799036167 -1.23956217119342 0.955401589864801 -0.00723829487121397
"74" 1.59227776002654 2.54297639872178 0.759010060485736 -1.29403152131747 -1.84888556166571
"75" -3.727971103515 1.97253394265885 0.258167955052622 0.0199804817228425 0.0247821781359037
"76" 3.25151198664797 1.20009613554685 2.20292529527234 0.853549866622547 0.480380566362239
