"PC1" "PC2" "PC3" "PC4" "PC5"
"67" -0.765358302514757 0.813308588684539 1.30364653274222 -1.68919582094971 -2.02398504367073
"68" -2.01240916521018 -1.67595526577461 0.833044142438985 0.653065772553781 1.80892204653114
"69" -6.82652497977856 2.45541853351157 -0.275687422931014 0.7222898338391 1.71943195803665
"70" 1.53933739745732 0.832434128678708 -1.50682038830907 2.0415171780516 0.992600165729805
"71" -1.41115273227405 0.748086882598716 1.39078947576959 0.755997325984655 0.824043416036109
"72" -6.48468092853801 3.44553265751294 1.25071570665818 2.03171694468554 1.96790526230064
"73" 0.292865604624823 2.87670282391306 1.69354562897942 0.0507236090357644 0.855315489355211
"74" 2.19813135252176 -0.784717844431678 0.0857196829059641 0.721013260465163 -1.33746548106154
"75" -3.49990552661854 0.614683844594912 0.424055311048454 1.33475427317483 0.31622264976477
"76" 3.58213832794626 0.334556540946978 -1.58075601251634 0.0776052963862005 0.87355837574458
