"theta[1,1]" "theta[2,1]" "theta[3,1]" "theta[1,2]" "theta[2,2]" "theta[3,2]" "theta[1,3]" "theta[2,3]" "theta[3,3]"
"866" 0.46909238922184 0.723772462266385 0.939038566520103 0.513538428766105 0.140696532389092 0.00433809096883142 0.017369182012055 0.135531005344523 0.0566233425110652
"867" 0.645166910084528 0.615777698184143 0.489153656315139 0.350638422117259 0.323265296796723 0.249977199483208 0.0041946677982127 0.0609570050191341 0.260869144201653
"868" 0.477292221457396 0.481904346503105 0.677385259052805 0.389456618763812 0.230224786689407 0.294695009230637 0.133251159778791 0.287870866807488 0.0279197317165579
"869" 0.618007635866788 0.550342982299535 0.246070313883644 0.378742542182394 0.385634077924873 0.350331904857113 0.00324982195081813 0.0640229397755914 0.403597781259243
"870" 0.521849306562241 0.43454226815338 0.220973971572306 0.47333572319323 0.463985986188073 0.509270979009787 0.00481497024452887 0.101471745658546 0.269755049417907
"871" 0.528771725359925 0.498699653928983 0.257314584036303 0.463954755210898 0.379173606954676 0.549312017846079 0.00727351942917742 0.122126739116341 0.193373398117618
"872" 0.564486665836002 0.409453450981878 0.630955043806478 0.301985684276965 0.386975241366857 0.288090256151843 0.133527649887032 0.203571307651265 0.0809547000416793
"873" 0.599903124498912 0.500662708028341 0.561210119415281 0.343225974009833 0.423055187112144 0.36094993995185 0.0568709014912552 0.0762821048595145 0.0778399406328691
"874" 0.637629527700265 0.581952274378196 0.302288450096438 0.344468663484281 0.399707757179233 0.332186831141712 0.0179018088154538 0.0183399684425714 0.36552471876185
"875" 0.661666766411904 0.48374255508248 0.423602069719926 0.328816098693584 0.491508402072622 0.375683750245242 0.00951713489451178 0.0247490428448983 0.200714180034832
"876" 0.558062779527132 0.647748408833376 0.733225026870262 0.416615284349598 0.197853127461892 0.0526942937994371 0.0253219361232701 0.154398463704732 0.214080679330301
"877" 0.542647860821275 0.614042627382377 0.519990962815192 0.412724124026609 0.313502542069519 0.0143328277754344 0.0446280151521162 0.0724548305481035 0.465676209409374
"878" 0.579910120947903 0.607795253646728 0.569563845285759 0.324626487828428 0.365418859027505 0.409690874782639 0.095463391223669 0.0267858873257674 0.0207452799316013
"879" 0.560606545180248 0.536507287524312 0.616981776146085 0.431927183138779 0.289130794098068 0.320314119109809 0.00746627168097358 0.174361918377621 0.0627041047441061
"880" 0.528464971115894 0.485582283313011 0.312144389567671 0.469470512428399 0.418547096094467 0.431307134855332 0.0020645164557066 0.0958706205925219 0.256548475576997
"881" 0.604902887834204 0.49520355834731 0.700051601845612 0.290614355560189 0.311881969069419 0.234061040843189 0.104482756605606 0.192914472583271 0.0658873573111989
"882" 0.444570509682785 0.571204417067609 0.404452203962663 0.535107264030649 0.23466134575254 0.41924926109418 0.0203222262865654 0.194134237179851 0.176298534943157
"883" 0.585230559084996 0.228807369825118 0.62508688106023 0.388196686408244 0.598165858246312 0.331286491217467 0.0265727545067602 0.17302677192857 0.043626627722303
"884" 0.619827561898606 0.281873218289179 0.779384309894842 0.295545920143151 0.414571549487607 0.0963209018941515 0.0846265179582427 0.303555232223214 0.124294788211007
"885" 0.694289786247362 0.0604248930557796 0.349848137072519 0.239190461006086 0.831209625388143 0.607282526392502 0.0665197527465527 0.108365481556077 0.042869336534979
"886" 0.593418853786608 0.14420977087303 0.807242425403116 0.156070387186846 0.187939635602099 0.0707211812834818 0.250510759026546 0.66785059352487 0.122036393313402
"887" 0.559629317117306 0.683311686849647 0.254808067171616 0.416006394022317 0.222342648288954 0.672878091000644 0.0243642888603768 0.0943456648613986 0.0723138418277406
"888" 0.638337867494158 0.194717163106318 0.096645127713899 0.340013169053644 0.50400817957625 0.871942377390006 0.0216489634521982 0.301274657317432 0.031412494896095
"889" 0.72097087481922 0.191702121662796 0.367894981702284 0.267074664979663 0.682624970658625 0.627427824323991 0.0119544602011166 0.125672907678579 0.00467719397372479
"890" 0.372737635815816 0.584228028376063 0.713470302698017 0.579284956276375 0.176310699136078 0.274876331393208 0.0479774079078087 0.239461272487859 0.0116533659087745
"891" 0.508998066442842 0.483819066818766 0.291490570205545 0.440014176497697 0.289836738918817 0.638188642083187 0.0509877570594611 0.226344194262417 0.0703207877112682
"892" 0.616157785555511 0.377937434962769 0.39489204402927 0.376541077095577 0.479092118416968 0.492716534621743 0.00730113734891202 0.142970446620263 0.112391421348986
"893" 0.704956644769564 0.45715858608621 0.511324820101916 0.279607403886069 0.304582979899041 0.393644575669695 0.015435951344367 0.238258434014749 0.0950306042283889
"894" 0.643336764743578 0.601795534901281 0.229127173171833 0.33313185559556 0.317276331069134 0.591094598916292 0.0235313796608627 0.0809281340295855 0.179778227911875
"895" 0.465011215589449 0.542936297631723 0.502699218253394 0.496281645224682 0.256583358704866 0.453624640170578 0.0387071391858684 0.200480343663411 0.0436761415760277
"896" 0.622881799817774 0.405801049062579 0.540434541113363 0.279341382167555 0.487546168115799 0.336245423623891 0.0977768180146706 0.106652782821622 0.123320035262746
"897" 0.572802770910848 0.46479295357636 0.333250101034202 0.418857586259254 0.307780866674279 0.555334074856181 0.00833964282989774 0.227426179749361 0.111415824109617
"898" 0.412686314086356 0.394956667307125 0.351110160149214 0.55246183126413 0.480397836615946 0.450796331462006 0.0348518546495141 0.124645496076929 0.19809350838878
"899" 0.407409751481473 0.69434251553681 0.766910223860146 0.471225500620785 0.213814859396868 0.159993072182138 0.121364747897742 0.091842625066322 0.0730967039577154
"900" 0.69107722987019 0.328273789158953 0.260309991822017 0.30228796661389 0.38489937523493 0.598509212681699 0.00663480351591994 0.286826835606117 0.141180795496284
"901" 0.449239778836516 0.559846508449806 0.830475716806563 0.522152796528315 0.294012731679696 0.14808011657259 0.0286074246351683 0.146140759870498 0.0214441666208475
"902" 0.66304083674496 0.265388441195092 0.361473309731063 0.324982873648747 0.41295556305561 0.459671364623929 0.0119762896062934 0.321655995749298 0.178855325645008
"903" 0.449973328393828 0.332727907153362 0.351490624651688 0.548684039698242 0.206350384906889 0.553309697785748 0.00134263190793005 0.460921707939749 0.0951996775625635
"904" 0.38183704937501 0.312322137214103 0.469946896327932 0.551645240990412 0.36236139239527 0.287284419451893 0.0665177096345785 0.325316470390627 0.242768684220175
"905" 0.262113198958228 0.303780769568462 0.338416424128694 0.649150171093947 0.41927522697447 0.606573168028636 0.0887366299478252 0.276944003457067 0.0550104078426699
"906" 0.417959949116803 0.527459575761317 0.24689455186014 0.514626526951979 0.177139049553826 0.469218212096755 0.0674135239312185 0.295401374684857 0.283887236043105
"907" 0.529991517492985 0.276497680507834 0.487804944374187 0.453714973418559 0.55871685971109 0.500465348740759 0.0162935090884558 0.164785459781076 0.0117297068850539
"908" 0.606234290992044 0.622815255267727 0.609241330258039 0.226878926796467 0.241498671591534 0.271791791440108 0.16688678221149 0.135686073140738 0.118966878301853
"909" 0.500718139855299 0.56922482302044 0.842524364078266 0.480825946854337 0.301220445437477 0.140544762062096 0.018455913290364 0.129554731542082 0.0169308738596375
"910" 0.639825906334076 0.658691484209946 0.641585830699558 0.30806699526906 0.196640245017983 0.335511348168374 0.0521070983968638 0.14466827077207 0.0229028211320677
"911" 0.519461775765715 0.0839454524892585 0.619337454739173 0.318711856514103 0.143030343382391 0.100991644093915 0.161826367720183 0.773024204128351 0.279670901166913
"912" 0.542814033997913 0.105807522025532 0.922966384754803 0.0634923536981548 0.176686390217204 0.0463206490972971 0.393693612303932 0.717506087757264 0.0307129661479002
"913" 0.681440269459089 0.356402301776652 0.480947776424796 0.182102120254452 0.0604223148036116 0.368711735836676 0.136457610286458 0.583175383419736 0.150340487738529
"914" 0.422590682655623 0.600715106801873 0.808358393026651 0.550158665726842 0.322280383204684 0.117228424669141 0.0272506516175348 0.0770045099934427 0.0744131823042072
"915" 0.656806374180979 0.551211078815991 0.57414386634033 0.300320385190776 0.204797195321724 0.146777971204292 0.0428732406282444 0.243991725862285 0.279078162455378
"916" 0.535079653354155 0.170629567032627 0.518167113130585 0.296935012550314 0.593483339268048 0.447306704149414 0.167985334095531 0.235887093699326 0.0345261827200014
"917" 0.624208649206837 0.349550585862099 0.521445967104493 0.318724566510987 0.388192818713291 0.357623854590828 0.0570667842821767 0.26225659542461 0.120930178304679
"918" 0.472796816465683 0.446939723213407 0.465836570857492 0.502355579695931 0.0912171050345561 0.454654221041887 0.0248476038383859 0.461843171752037 0.0795092081006212
"919" 0.55467491203239 0.653316843685777 0.449747473689757 0.435540909165442 0.0735451653798023 0.305702006900559 0.00978417880216836 0.273137990934421 0.244550519409684
"920" 0.356947312049066 0.366364964800611 0.64235782515597 0.611917536760371 0.339160816433903 0.346683551862044 0.0311351511905632 0.294474218765487 0.0109586229819861
"921" 0.495618221776517 0.628927758614092 0.375597993180413 0.376687440647683 0.164239497905058 0.350874343033418 0.1276943375758 0.20683274348085 0.273527663786169
"922" 0.6442621082879 0.452225820686636 0.823402391376671 0.348336232770233 0.182278066821327 0.165358011172066 0.00740165894186662 0.365496112492037 0.0112395974512625
"923" 0.756317983252664 0.479821824937892 0.627532324794766 0.222981198256481 0.121530268040325 0.33967925831576 0.0207008184908557 0.398647907021784 0.0327884168894748
"924" 0.495242581192907 0.580267819575892 0.684299937995914 0.40599526157695 0.294360516779809 0.129328646635035 0.0987621572301434 0.125371663644298 0.18637141536905
"925" 0.488921992820584 0.318804286616582 0.782618880834985 0.449102029932926 0.292257260526018 0.0949045855897402 0.0619759772464897 0.3889384528574 0.122476533575275
"926" 0.535033352083654 0.503068505418515 0.947986848869282 0.438839471286004 0.357429278898998 0.0119255924215239 0.0261271766303412 0.139502215682487 0.0400875587091941
"927" 0.29274792028104 0.63889235881003 0.508915195105032 0.697243517211017 0.180845140098835 0.361553014017771 0.010008562507943 0.180262501091135 0.129531790877197
"928" 0.517252023071494 0.138317040077762 0.571131693427093 0.289853857316044 0.671984728614469 0.318602359877128 0.192894119612463 0.189698231307769 0.110265946695779
"929" 0.393353663162774 0.493923162503243 0.524697665877685 0.592950696760046 0.301379781597034 0.411220442422469 0.0136956400771798 0.204697055899723 0.0640818916998456
"930" 0.370918585946001 0.413227186665474 0.360319823650554 0.614445018294232 0.415609441407438 0.447997736052224 0.0146363957597674 0.171163371927088 0.191682440297221
"931" 0.366466089348483 0.463019691987254 0.701327605648538 0.590436582128819 0.425506601606669 0.239761483798421 0.0430973285226985 0.111473706406078 0.0589109105530401
"932" 0.632551985761909 0.408460243244326 0.41012165328106 0.361524375004474 0.357445456903565 0.481866466798965 0.00592363923361755 0.234094299852109 0.108011879919975
"933" 0.604964920398995 0.369353738816473 0.693798186144343 0.222650280511447 0.492041311775344 0.238143528886877 0.172384799089558 0.138604949408183 0.0680582849687805
"934" 0.658720412659394 0.210012660738694 0.647649497186461 0.31565834947524 0.352920675383828 0.325354575546773 0.0256212378653665 0.437066663877478 0.0269959272667656
"935" 0.664673597656627 0.316459498474691 0.557146460341061 0.3167523755251 0.326884653886695 0.374625293993099 0.0185740268182726 0.356655847638615 0.0682282456658397
"936" 0.40120794580593 0.666678811367215 0.573748979276296 0.548185709915306 0.24908980018483 0.305289284445294 0.0506063442787638 0.0842313884479554 0.12096173627841
"937" 0.571003903431357 0.252800557923046 0.504184309430977 0.40301505396385 0.410371797931709 0.48900593598943 0.0259810426047922 0.336827644145245 0.00680975457959387
"938" 0.472989919535838 0.202498889447194 0.656571456087928 0.312876745184212 0.57917113044309 0.14517622296845 0.214133335279949 0.218329980109716 0.198252320943622
"939" 0.547477680740112 0.323221128177465 0.545444781784527 0.328324840514884 0.32624780643023 0.393359517709503 0.124197478745004 0.350531065392305 0.0611957005059696
"940" 0.384880120170801 0.400979750349328 0.504884421770125 0.597639863124968 0.529780583277999 0.432336236278841 0.0174800167042309 0.0692396663726729 0.0627793419510342
"941" 0.594200770920937 0.557600419274189 0.253099784142374 0.36796754162227 0.301443979850449 0.541657434330652 0.0378316874567929 0.140955600875363 0.205242781526974
"942" 0.599707278225994 0.457756104708514 0.373274796372224 0.371404480411022 0.342899083605295 0.432597466286352 0.0288882413629837 0.199344811686191 0.194127737341424
"943" 0.498927335027899 0.631653671614477 0.191217970061078 0.473376596185326 0.321278863099685 0.666734594199219 0.0276960687867759 0.0470674652858383 0.142047435739703
"944" 0.592556740431238 0.420923980838268 0.670501476203756 0.403272768013963 0.310652219834743 0.23442468266414 0.00417049155479832 0.268423799326989 0.0950738411321033
"945" 0.43509976024645 0.555586154030638 0.683059818753652 0.45020801367731 0.347956525548981 0.204755149095659 0.11469222607624 0.0964573204203814 0.112185032150689
"946" 0.729374399088106 0.349639923168363 0.722358586966181 0.269083734696183 0.425381896548927 0.231140452611089 0.00154186621571117 0.22497818028271 0.0465009604227302
"947" 0.431198107762997 0.571725706392753 0.223840970047925 0.560068535341802 0.279744321792149 0.622376660482286 0.00873335689520105 0.148529971815098 0.153782369469789
"948" 0.306465704481653 0.53945174250586 0.139166098872124 0.643101915597699 0.349820188832912 0.808613970189998 0.0504323799206481 0.110728068661229 0.0522199309378786
"949" 0.680513249431925 0.376080611683532 0.864493053555325 0.281267584771084 0.412994060402169 0.0882733406190794 0.0382191657969911 0.210925327914299 0.0472336058255959
"950" 0.591383323695644 0.330673251680638 0.702081825878717 0.376286734521348 0.442553190431506 0.257152431220919 0.0323299417830075 0.226773557887857 0.0407657429003638
"951" 0.567104155921149 0.296366883408883 0.747949860675008 0.397420850224011 0.426809590428872 0.21743032376434 0.0354749938548401 0.276823526162246 0.0346198155606515
"952" 0.449901223019676 0.60571005856286 0.346611182373029 0.520371617060858 0.318587796232806 0.447935254279979 0.0297271599194656 0.0757021452043335 0.205453563346992
"953" 0.46942629281269 0.482502242547097 0.38034586756155 0.500044316064504 0.422790402559218 0.483256965241609 0.0305293911228066 0.0947073548936849 0.136397167196842
"954" 0.640772941878239 0.601270524946719 0.118522151169094 0.327401930988934 0.252896685637627 0.193389117119356 0.0318251271328265 0.145832789415654 0.68808873171155
"955" 0.496023995253453 0.604391211935802 0.887602386211745 0.482572384491438 0.268744859309266 0.102437782064562 0.0214036202551087 0.126863928754932 0.0099598317236933
"956" 0.412236879463123 0.624583823347851 0.959740029719842 0.502837886826011 0.24844876443017 0.037677231503293 0.0849252337108662 0.126967412221978 0.00258273877686505
"957" 0.745755593979298 0.620395652526853 0.309815834561285 0.233912506546528 0.0729582297298969 0.156600320595727 0.0203318994741739 0.30664611774325 0.533583844842989
"958" 0.672868687073271 0.643651292636556 0.167887512382925 0.279258795130337 0.053139197858565 0.439598704049028 0.0478725177963916 0.303209509504879 0.392513783568047
"959" 0.572806801141399 0.267129507998138 0.569425109799507 0.281046639025114 0.497234053301583 0.403741146421198 0.146146559833486 0.235636438700279 0.0268337437792955
"960" 0.665771424556547 0.427809743272837 0.546626118845506 0.327787090379895 0.469692859403345 0.427760470491148 0.00644148506355779 0.102497397323818 0.0256134106633465
"961" 0.663688929097309 0.442557530085522 0.383846456788301 0.324322544140325 0.42593555087632 0.580364125860939 0.0119885267623664 0.131506919038158 0.0357894173507601
"962" 0.454931606454365 0.48330823208433 0.620923087162232 0.53938750185974 0.292296054083299 0.155728189339784 0.00568089168589569 0.224395713832371 0.223348723497984
"963" 0.644399779415739 0.580153660424806 0.447043846669663 0.313515610854529 0.305358903083297 0.44399818038459 0.0420846097297313 0.114487436491898 0.108957972945746
"964" 0.461272483985439 0.43459666991112 0.706460112005336 0.473742108041869 0.216243271267663 0.211646485547655 0.0649854079726918 0.349160058821218 0.0818934024470094
"965" 0.489089610109485 0.481725742500225 0.630115875334663 0.49350384620345 0.370524277276935 0.261139547212018 0.0174065436870656 0.14774998022284 0.108744577453318
"966" 0.531108510635535 0.362129461456111 0.321436888639911 0.415745713018415 0.506475544701357 0.607692641523837 0.0531457763460501 0.131394993842533 0.0708704698362521
"967" 0.495300445934128 0.554070360119851 0.64047046304776 0.473945904961845 0.233369865869566 0.203539343368996 0.0307536491040274 0.212559774010583 0.155990193583244
"968" 0.539852504528061 0.505679305119033 0.461848214871447 0.449094664741641 0.36749368938045 0.460498959619137 0.0110528307302981 0.126827005500517 0.0776528255094163
"969" 0.543214078391417 0.481519736724382 0.646887403601563 0.453639331581699 0.371215485120256 0.337438817152234 0.00314659002688389 0.147264778155362 0.0156737792462021
"970" 0.526140277261165 0.459001809819535 0.750039168213818 0.469546249086732 0.394295826462071 0.229410498330391 0.00431347365210294 0.146702363718394 0.0205503334557906
"971" 0.500466644732586 0.507611199153095 0.646488340364548 0.495856805990935 0.218245464646238 0.0878683042318925 0.00367654927647892 0.274143336200666 0.26564335540356
"972" 0.635275988169645 0.652571694609522 0.939697596712952 0.330736600565454 0.259373679846885 0.0252676355307481 0.0339874112649012 0.0880546255435933 0.0350347677562994
"973" 0.423589777442471 0.423374987728173 0.470260730428622 0.527772191686888 0.264238742267062 0.508777533004012 0.048638030870641 0.312386270004765 0.0209617365673658
"974" 0.642663028635561 0.547649115452031 0.667182017990952 0.344955063083067 0.319640756998701 0.187332555252833 0.0123819082813721 0.132710127549268 0.145485426756215
"975" 0.404660613750517 0.460769287859014 0.530644878799691 0.530285768177582 0.366593148760303 0.404083473316691 0.0650536180719015 0.172637563380683 0.0652716478836184
"976" 0.475277395870787 0.3843678680206 0.742251240341301 0.518943787134227 0.501688908317747 0.122248649779289 0.00577881699498528 0.113943223661653 0.13550010987941
"977" 0.545925237862278 0.776592853688066 0.75982899177506 0.431165539843208 0.0898854751031191 0.202031444445668 0.0229092222945139 0.133521671208815 0.0381395637792714
"978" 0.539715229361158 0.246717092632798 0.466929432246341 0.362577560992441 0.590687737798659 0.513840439060763 0.0977072096464013 0.162595169568542 0.0192301286928953
"979" 0.50049168252257 0.304887795632082 0.438520247905717 0.484076367930304 0.493569769118146 0.459474531579073 0.0154319495471252 0.201542435249772 0.10200522051521
"980" 0.455671306940613 0.306647500255465 0.60199303696287 0.518090681998115 0.424463133005976 0.291314079422638 0.0262380110612727 0.268889366738559 0.106692883614492
"981" 0.443152870481562 0.703104992736113 0.668261604708375 0.519238180014495 0.204732204958167 0.28613057693807 0.0376089495039434 0.09216280230572 0.0456078183535553
"982" 0.635728600380941 0.304631725323882 0.549915503768447 0.302135903028011 0.404691204737984 0.170599350331696 0.0621354965910484 0.290677069938135 0.279485145899857
"983" 0.564670455268622 0.68737359636237 0.857411169287532 0.404092981159635 0.212437725935264 0.134884756786221 0.0312365635717427 0.100188677702366 0.00770407392624659
"984" 0.634588191426144 0.395697920951983 0.641735283046129 0.321087896378338 0.29884972353666 0.090046974166799 0.0443239121955176 0.305452355511357 0.268217742787072
"985" 0.605761161669285 0.322986161102108 0.762665802948578 0.270731961389112 0.387092562524051 0.224911357199895 0.123506876941603 0.28992127637384 0.0124228398515271
"986" 0.577303348500093 0.709717092261127 0.4167322637983 0.354223608514904 0.143524282236631 0.154670038864198 0.0684730429850031 0.146758625502242 0.428597697337502
"987" 0.459133374345787 0.485994834421117 0.800314841761688 0.53440111166909 0.360940993865893 0.193653899395924 0.00646551398512218 0.15306417171299 0.00603125884238834
"988" 0.332215883079074 0.461329261865747 0.491999593512088 0.658831942182577 0.254337748992344 0.450290225345731 0.00895217473834908 0.284332989141909 0.0577101811421806
"989" 0.63762626208582 0.369727707603645 0.507529630758061 0.30818412240705 0.557584860783844 0.291998851124143 0.05418961550713 0.0726874316125108 0.200471518117795
"990" 0.618828609032027 0.468406610135754 0.438142759502244 0.370141852978142 0.406067550553253 0.484695371239589 0.0110295379898313 0.125525839310993 0.0771618692581673
"991" 0.652792559418345 0.379953099355355 0.546410734924548 0.335809133529266 0.494014733791926 0.391081671161428 0.0113983070523888 0.126032166852719 0.0625075939140241
"992" 0.393502549695705 0.4951022115149 0.365698962684205 0.531867059419054 0.324988911547177 0.613897338824566 0.0746303908852408 0.179908876937922 0.0204036984912283
"993" 0.6495573193405 0.504280157686481 0.599317963799522 0.339089216387991 0.340088038892006 0.142659286052154 0.0113534642715087 0.155631803421513 0.258022750148324
"994" 0.489680375917434 0.628769963601722 0.585370856073289 0.480034980573986 0.277183433947089 0.382522487380496 0.0302846435085803 0.0940466024511888 0.0321066565462149
"995" 0.663748575011312 0.372614438577083 0.308347740414776 0.31361806687973 0.419204266785713 0.434524159407515 0.0226333581089576 0.208181294637205 0.257128100177709
"996" 0.740030853177747 0.660622941810206 0.667575428208911 0.251039560910746 0.189993625378869 0.277970052530423 0.00892958591150689 0.149383432810925 0.0544545192606667
"997" 0.666553658866476 0.545651993285688 0.346902921464699 0.328132504986783 0.358034710153851 0.00298877568937965 0.00531383614674052 0.0963132965604613 0.650108302845921
"998" 0.397376099217041 0.442054185528522 0.657913351336355 0.262060662288342 0.333331340233273 0.00787262666267616 0.340563238494617 0.224614474238205 0.334214022000969
"999" 0.565152899543245 0.431525469584947 0.661226322752074 0.434331922772912 0.377616775977182 0.235042724237121 0.000515177683842294 0.190857754437872 0.103730953010804
"1000" 0.386369136630118 0.345985763394779 0.315311116832164 0.589891709905062 0.420925851989626 0.458186178220929 0.0237391534648197 0.233088384615595 0.226502704946907
"1001" 0.453201824946454 0.434486419579442 0.504994526721871 0.528414305806834 0.423960487811761 0.418974099121889 0.0183838692467113 0.141553092608797 0.0760313741562399
"1002" 0.594767777097271 0.481073407620142 0.459614583644382 0.388380740565056 0.400339192018179 0.355579502453554 0.0168514823376729 0.118587400361679 0.184805913902064
"1003" 0.447277876685432 0.460061084758277 0.643958903753694 0.419224931259385 0.127828266373349 0.282251551440191 0.133497192055183 0.412110648868374 0.0737895448061157
"1004" 0.656319415708664 0.412789206786778 0.338607990738034 0.327795245985155 0.473667999428386 0.501785818526786 0.0158853383061803 0.113542793784835 0.15960619073518
"1005" 0.481042080710162 0.638586764195173 0.769928939486904 0.498382332650572 0.17599310513744 0.15688496638202 0.0205755866392653 0.185420130667387 0.0731860941310758
"1006" 0.534179391511328 0.520540938823232 0.615299579074738 0.442245182493664 0.33757228568623 0.34677221808966 0.0235754259950084 0.141886775490538 0.0379282028356018
"1007" 0.627634722105992 0.519118987704831 0.377540835819157 0.328731203004761 0.35516798760495 0.614080978927993 0.0436340748892468 0.12571302469022 0.00837818525284995
"1008" 0.417610855762231 0.391857611602919 0.613019430904656 0.565451469435862 0.437584225920384 0.221797274360851 0.0169376748019076 0.170558162476697 0.165183294734493
"1009" 0.591031593339172 0.658011616550563 0.614108584390468 0.360455335419856 0.289792008125959 0.0148979346435247 0.0485130712409724 0.0521963753234781 0.370993480966008
"1010" 0.538208368879104 0.678574846626793 0.718839362523802 0.432131282924701 0.25303092969134 0.0105666123988481 0.029660348196195 0.0683942236818672 0.27059402507735
"1011" 0.643091502553844 0.221674686218355 0.415422242780107 0.280191071741136 0.371823797154083 0.582287351579761 0.0767174257050198 0.406501516627561 0.0022904056401315
"1012" 0.288022924342296 0.501262160737562 0.70791306650251 0.678207066579135 0.311999589056844 0.291782539628044 0.0337700090785684 0.186738250205594 0.000304393869445863
"1013" 0.346554793740869 0.490334420531325 0.704582560448495 0.584899791269166 0.334280212084017 0.294834659246846 0.068545414989965 0.175385367384657 0.000582780304659802
"1014" 0.664774824114254 0.327691241138265 0.361284642734003 0.314618525276537 0.482228654110459 0.43869135788121 0.0206066506092099 0.190080104751276 0.200023999384788
"1015" 0.493616859119376 0.570320042651253 0.564125352270437 0.390503243739991 0.319750199233318 0.328755021492248 0.115879897140633 0.109929758115429 0.107119626237315
"1016" 0.475985540536008 0.353095111786356 0.60881568766418 0.509024982546623 0.331264415340064 0.351242070217548 0.014989476917369 0.315640472873581 0.0399422421182718
"1017" 0.488922303512304 0.603046840495176 0.476240343722306 0.457748295347877 0.2993639008316 0.402944069592218 0.0533294011398188 0.097589258673224 0.120815586685475
"1018" 0.432478785485605 0.356569228543875 0.845698302574118 0.52541974125209 0.40482974933482 0.11302874266161 0.0421014732623046 0.238601022121305 0.0412729547642721
"1019" 0.441754049028456 0.533538500143218 0.466281488944091 0.461785655469207 0.395519743289507 0.223311198364943 0.0964602955023375 0.0709417565672749 0.310407312690966
"1020" 0.630540752599416 0.405816565888458 0.703519155232579 0.360671234249721 0.252192789960047 0.273152874597862 0.00878801315086319 0.341990644151495 0.0233279701695588
"1021" 0.410116895916421 0.572806696107739 0.63586878250106 0.529788516689976 0.309929007911448 0.304961652216146 0.0600945873936035 0.117264295980812 0.0591695652827936
"1022" 0.365108889215979 0.264002236228082 0.424547878118676 0.616842993680334 0.501449157608075 0.5680084074859 0.0180481171036868 0.234548606163843 0.00744371439542457
"1023" 0.355928947774704 0.420446536599798 0.409644087172582 0.620907122701995 0.369618203027524 0.566380924724423 0.0231639295233005 0.209935260372678 0.0239749881029951
"1024" 0.471242768642621 0.254698335632996 0.36292523802862 0.518661951350729 0.552797647260481 0.621346887146059 0.0100952800066501 0.192504017106523 0.0157278748253211
"1025" 0.448581546799893 0.693915047111425 0.429757490049084 0.485782414272497 0.179447569004987 0.510842754787322 0.06563603892761 0.126637383883588 0.0593997551635936
"1026" 0.60478065334152 0.268817103757137 0.807162563222361 0.371974226259096 0.545359830155517 0.0910249067342018 0.0232451203993846 0.185823066087346 0.101812530043437
"1027" 0.454273240436956 0.482970695818464 0.55004957164637 0.498473508733846 0.216332756105758 0.370400415823308 0.0472532508291971 0.300696548075778 0.0795500125303225
"1028" 0.710986999282009 0.162173471747541 0.554875982320816 0.250111732103858 0.657056786790439 0.287335537556917 0.0389012686141329 0.18076974146202 0.157788480122267
"1029" 0.422683498383874 0.289394122594707 0.655262812334414 0.408762985758265 0.441129983283281 0.275230906006139 0.168553515857861 0.269475894122011 0.0695062816594467
"1030" 0.40549703311472 0.334104260202693 0.29756562220729 0.588051417562303 0.516686530456291 0.555038434862697 0.00645154932297731 0.149209209341016 0.147395942930013
"1031" 0.537754285430864 0.482702889100794 0.159048348596007 0.461486129657554 0.425918905460858 0.705860229125867 0.000759584911582123 0.0913782054383475 0.135091422278126
"1032" 0.386185245349381 0.42772492936868 0.550276010614642 0.612343463536955 0.462474331685496 0.333022135387732 0.00147129111366462 0.109800738945825 0.116701853997626
"1033" 0.680370256213433 0.583748338401252 0.600753492409389 0.296644400948482 0.13813734301629 0.261574009374842 0.0229853428380854 0.278114318582457 0.137672498215769
"1034" 0.625597553411458 0.555715632593961 0.64555738102691 0.362221864985958 0.220576634243225 0.286308193600997 0.0121805816025842 0.223707733162815 0.0681344253720925
"1035" 0.45536630444241 0.526776993154115 0.481355373640265 0.543324536932716 0.35290608449475 0.509991649490023 0.00130915862487357 0.120316922351135 0.008652976869712
"1036" 0.646513328650386 0.598242659217343 0.679043834820195 0.346824718162744 0.160510265600187 0.139935131203315 0.00666195318686963 0.24124707518247 0.18102103397649
"1037" 0.624388315073049 0.498107944200916 0.867938230865025 0.238736399435622 0.164729133199939 0.0776409507371237 0.136875285491329 0.337162922599144 0.054420818397851
"1038" 0.604775524884157 0.467056520002579 0.818481862006958 0.351002470181529 0.220780315263563 0.129205987468628 0.0442220049343144 0.312163164733858 0.0523121505244142
"1039" 0.528794618611762 0.574587538659498 0.361294348826514 0.404727860536452 0.237164427830362 0.471252751469293 0.066477520851786 0.18824803351014 0.167452899704193
"1040" 0.50578701568922 0.438269863596737 0.805023240971142 0.448390815031304 0.219367923158589 0.160938931320965 0.0458221692794755 0.342362213244674 0.0340378277078932
"1041" 0.509326527332483 0.348923339941712 0.198398285241901 0.481024019116576 0.523150424682766 0.669316103253744 0.00964945355094071 0.127926235375521 0.132285611504355
"1042" 0.506273788170996 0.505591493050607 0.710509140510077 0.491050165268769 0.312961110712929 0.246713308581037 0.00267604656023479 0.181447396236464 0.0427775509088857
"1043" 0.363923798461067 0.551592648217677 0.136165580339328 0.625541652086393 0.368487283549145 0.563208386413998 0.0105345494525407 0.0799200682331782 0.300626033246674
