"z_star[1]" "z_star[2]" "z_star[3]" "z_star[4]" "z_star[5]" "z_star[6]" "z_star[7]" "z_star[8]" "z_star[9]" "z_star[10]" "z_star[11]" "z_star[12]" "z_star[13]" "z_star[14]" "z_star[15]" "z_star[16]" "z_star[17]" "z_star[18]" "z_star[19]" "z_star[20]" "z_star[21]" "z_star[22]" "z_star[23]" "z_star[24]" "z_star[25]" "z_star[26]" "z_star[27]" "z_star[28]" "z_star[29]" "z_star[30]" "z_star[31]" "z_star[32]" "z_star[33]" "z_star[34]" "z_star[35]" "z_star[36]" "z_star[37]" "z_star[38]" "z_star[39]" "z_star[40]" "z_star[41]" "z_star[42]" "z_star[43]" "z_star[44]" "z_star[45]" "z_star[46]" "z_star[47]" "z_star[48]" "z_star[49]" "z_star[50]" "z_star[51]" "z_star[52]" "z_star[53]" "z_star[54]" "z_star[55]" "z_star[56]" "z_star[57]" "z_star[58]" "z_star[59]" "z_star[60]" "z_star[61]" "z_star[62]" "z_star[63]" "z_star[64]" "z_star[65]" "z_star[66]" "z_star[67]" "z_star[68]" "z_star[69]" "z_star[70]" "z_star[71]" "z_star[72]" "z_star[73]" "z_star[74]" "z_star[75]" "z_star[76]" "z_star[77]" "z_star[78]" "z_star[79]" "z_star[80]" "z_star[81]"
"5639" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 3 1 1 2 1 2 1 1 1 1
"5640" 3 2 2 3 2 2 3 2 3 2 1 2 2 3 1 3 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 2 3 2 3 1 1 3 2 2 2 1 3 1 1 1 1
"5641" 3 2 2 2 2 2 3 2 2 2 2 2 2 3 1 2 1 1 1 2 2 2 3 2 2 2 2 2 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 2 2 2 2 2 1 1 1 1 1 1 2 2 3 1 1 2 2 2 2 1 2 1 1 1 1
"5642" 3 1 2 2 1 2 3 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5643" 3 1 2 3 1 2 3 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5644" 3 1 2 2 1 2 3 1 2 1 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5645" 3 1 2 2 1 2 3 1 2 1 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5646" 3 1 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 2 1 1
"5647" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5648" 3 2 2 2 1 2 2 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5649" 3 1 2 2 1 2 3 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5650" 3 2 2 2 1 2 2 2 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 2 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 1 1 1
"5651" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"5652" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 1 1 1
"5653" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 3 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 3 1 1 1 1 1 2 2 2 3 1 1 3 1 2 2 1 3 1 1 1 1
"5654" 3 2 2 2 2 2 3 2 2 2 2 2 2 3 1 2 1 1 1 2 2 2 3 2 2 2 2 2 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 2 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5655" 3 1 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5656" 3 1 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5657" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5658" 3 2 2 2 1 2 3 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5659" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"5660" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 2 1 1
"5661" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5662" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5663" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 1 1 1
"5664" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5665" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 1 1 1
"5666" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5667" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5668" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"5669" 3 2 2 2 1 2 3 2 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5670" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5671" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5672" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5673" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5674" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 2 1 1
"5675" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5676" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5677" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5678" 3 2 3 2 1 2 3 2 3 2 1 2 2 3 1 2 1 2 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 2 3 2 3 1 1 2 1 1 2 1 2 1 2 1 1
"5679" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5680" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5681" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5682" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 1 1 1
"5683" 3 2 2 3 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 1 3 1 1 1 1 1 1 2 2 3 1 1 3 1 1 2 1 2 1 1 1 1
"5684" 3 1 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5685" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 3 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 3 1 1 2 1 3 1 1 1 1
"5686" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5687" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5688" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5689" 3 2 2 2 1 2 2 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5690" 3 2 2 2 1 2 2 1 2 2 1 2 1 2 1 2 1 1 1 2 1 2 3 2 2 1 2 2 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5691" 3 3 3 3 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 2 3 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"5692" 3 2 2 3 1 2 3 2 3 2 2 3 2 3 1 3 1 2 1 2 2 3 3 2 3 1 3 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 2 3 2 3 1 1 3 1 2 2 1 3 1 2 1 1
"5693" 3 2 2 3 1 2 3 2 3 2 1 2 2 3 1 2 1 2 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 2 3 2 3 1 1 3 1 2 2 1 2 1 2 1 1
"5694" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5695" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5696" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 1 1 1
"5697" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5698" 3 1 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5699" 3 1 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5700" 3 1 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 2 1 1
"5701" 3 2 2 2 1 2 3 2 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5702" 3 1 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5703" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5704" 3 1 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 2 1 1
"5705" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 2 1 2 2 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 2 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 2 2 2 3 1 1 2 1 2 2 1 2 1 2 1 1
"5706" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5707" 3 2 2 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5708" 3 2 2 2 1 2 3 2 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5709" 3 2 3 2 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5710" 3 2 3 2 1 2 3 2 3 2 1 2 1 3 1 2 1 1 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5711" 3 1 2 3 1 2 3 1 2 3 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 3 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5712" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5713" 3 2 3 2 1 2 3 2 3 2 1 2 2 3 1 2 1 2 1 2 1 2 3 2 2 1 2 3 1 1 2 2 1 1 1 2 1 1 2 1 2 1 1 1 1 1 1 1 2 1 1 1 2 3 2 1 2 1 2 3 1 1 1 1 1 2 3 2 3 1 1 2 1 1 2 1 2 1 2 1 1
"5714" 3 2 2 2 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 2 2 3 2 2 1 2 2 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 1 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5715" 3 2 2 3 1 2 3 1 2 2 1 2 2 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 2 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 2 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5716" 3 1 2 3 1 2 3 1 2 1 1 2 1 2 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 2 1 1 2 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
"5717" 3 1 2 3 1 2 3 1 2 2 1 2 1 3 1 2 1 1 1 2 1 2 3 1 2 1 2 3 1 1 1 2 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 2 2 1 2 1 2 3 1 1 1 1 1 1 2 2 3 1 1 2 1 1 2 1 2 1 1 1 1
