"z_star[1]" "z_star[2]" "z_star[3]" "z_star[4]" "z_star[5]" "z_star[6]" "z_star[7]" "z_star[8]" "z_star[9]" "z_star[10]" "z_star[11]" "z_star[12]" "z_star[13]" "z_star[14]" "z_star[15]" "z_star[16]" "z_star[17]" "z_star[18]" "z_star[19]" "z_star[20]" "z_star[21]" "z_star[22]" "z_star[23]" "z_star[24]" "z_star[25]" "z_star[26]" "z_star[27]" "z_star[28]" "z_star[29]" "z_star[30]" "z_star[31]" "z_star[32]" "z_star[33]" "z_star[34]" "z_star[35]" "z_star[36]" "z_star[37]" "z_star[38]" "z_star[39]" "z_star[40]" "z_star[41]" "z_star[42]" "z_star[43]" "z_star[44]" "z_star[45]" "z_star[46]" "z_star[47]" "z_star[48]" "z_star[49]" "z_star[50]" "z_star[51]" "z_star[52]" "z_star[53]" "z_star[54]" "z_star[55]" "z_star[56]" "z_star[57]" "z_star[58]" "z_star[59]" "z_star[60]" "z_star[61]" "z_star[62]" "z_star[63]" "z_star[64]" "z_star[65]" "z_star[66]" "z_star[67]" "z_star[68]" "z_star[69]" "z_star[70]" "z_star[71]" "z_star[72]" "z_star[73]" "z_star[74]" "z_star[75]" "z_star[76]" "z_star[77]" "z_star[78]" "z_star[79]" "z_star[80]" "z_star[81]"
"8592" 1 3 2 4 5 3 2 3 2 4 4 2 3 2 3 2 5 5 4 4 2 3 2 3 2 4 3 2 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 4 4 3 2 4 4 4 4 2 3 2 4 4 4 3 2 3 2 4 3 2 4 4 2 4 2 3 2 4 4
"8593" 1 2 1 3 5 2 1 3 2 4 3 2 2 1 3 2 4 5 4 3 2 2 1 3 1 3 2 1 3 2 4 3 2 4 3 2 4 3 2 4 3 2 2 4 3 2 4 3 2 4 5 4 3 2 2 4 3 2 4 1 3 2 2 4 3 2 3 2 1 3 2 1 3 2 1 3 1 3 2 4 3
"8594" 1 2 1 2 5 3 1 2 1 4 3 2 2 1 2 2 4 5 4 3 2 2 1 4 3 3 2 1 4 3 3 2 2 4 4 4 4 3 2 4 4 3 2 4 3 3 3 3 2 4 4 4 3 2 2 4 3 2 4 3 3 3 2 4 4 3 3 2 1 4 3 2 3 3 2 4 3 3 2 4 3
"8595" 1 1 1 3 5 2 1 3 1 3 3 1 3 1 3 2 4 5 4 2 1 1 1 3 1 3 1 1 3 3 3 1 3 2 4 2 4 2 2 2 4 2 2 4 2 2 2 4 2 4 5 4 2 1 1 3 1 3 3 1 3 1 3 3 3 3 3 1 1 3 1 1 3 3 1 3 1 3 1 3 1
"8596" 1 2 1 2 5 3 1 2 1 3 3 1 2 1 2 1 4 5 3 3 1 2 1 3 3 3 2 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 2 1 3 3 1 3 3 3 3 3 3 3 3 3
"8597" 1 1 1 1 5 4 1 1 1 4 3 2 3 2 3 1 4 5 4 3 2 3 2 3 2 3 1 1 4 1 4 3 1 4 3 1 4 3 1 4 3 1 1 4 3 1 4 3 1 4 5 4 3 1 1 4 3 1 4 3 2 3 1 4 3 2 3 1 1 4 3 1 4 3 1 4 1 3 1 4 3
"8598" 1 2 1 3 5 2 1 2 1 2 2 1 2 1 2 1 3 5 2 2 1 2 1 2 1 2 2 1 3 3 4 2 1 3 4 2 4 2 1 3 4 2 1 3 4 2 2 2 1 3 5 4 2 1 2 4 2 1 2 1 2 1 3 4 2 2 1 2 1 2 2 1 2 2 1 2 1 2 1 2 1
"8599" 1 4 2 1 5 4 1 2 1 4 2 1 2 1 2 1 4 5 4 2 1 2 1 4 2 4 2 1 4 2 4 2 1 4 4 4 4 2 1 4 4 2 1 4 2 1 4 2 1 4 5 4 4 2 1 4 2 1 4 2 1 2 1 4 4 2 1 2 1 4 2 1 4 2 1 4 2 2 1 4 2
"8600" 1 2 1 4 5 3 1 2 1 4 2 1 2 1 2 1 4 5 4 2 1 2 1 3 1 4 2 1 4 2 4 2 1 3 3 2 4 2 1 3 3 2 1 4 2 1 4 2 1 4 5 4 2 1 1 4 2 1 4 2 2 1 4 5 4 2 1 2 1 4 2 1 4 2 1 4 2 2 1 4 2
"8601" 1 1 1 1 5 1 1 1 1 3 1 1 1 1 1 1 3 5 3 1 1 1 1 3 1 1 1 1 3 2 3 2 2 2 3 2 3 2 2 2 3 2 2 3 2 2 2 2 2 3 5 3 1 1 1 3 2 2 3 2 2 2 2 3 3 1 1 1 1 1 1 1 1 1 1 3 1 1 1 3 2
"8602" 1 2 1 2 5 2 1 2 1 2 4 1 2 1 2 2 4 5 2 4 1 2 1 2 1 2 1 2 4 3 4 3 3 3 4 3 4 3 3 3 4 3 3 4 3 3 3 3 3 4 5 4 3 1 2 4 3 3 4 3 3 3 3 4 4 3 3 2 1 2 2 1 2 4 3 4 3 3 3 4 3
"8603" 1 1 1 3 5 3 1 1 1 4 3 2 2 1 2 1 4 5 4 3 2 2 1 4 3 2 1 1 4 3 2 2 1 4 3 2 2 2 1 4 3 2 1 4 3 2 2 2 1 4 5 4 3 2 1 4 3 2 2 2 2 2 1 4 3 2 2 2 1 3 2 1 4 3 1 4 3 2 1 4 3
"8604" 1 1 1 1 5 3 1 1 1 4 3 1 1 1 1 1 4 5 4 3 1 1 1 3 1 1 1 1 4 3 3 1 1 4 3 1 4 3 1 4 3 1 1 4 3 1 1 3 1 4 5 4 3 1 1 3 1 1 3 1 1 1 1 4 3 1 1 1 1 3 1 1 1 3 1 3 1 1 1 3 1
"8605" 1 3 2 3 5 3 2 3 2 4 4 2 3 2 3 2 4 5 4 4 2 3 2 3 2 3 2 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 2 4 4 4 4 4 4 4 4 4 4 4 4 4 2 1 3 2 1 3 3 2 3 2 3 2 3 2
"8606" 1 3 1 3 5 3 1 3 1 3 2 1 3 1 3 2 5 5 4 4 1 3 1 3 1 3 2 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 3 2 1 3 2 1 3 1 3 2 4 4 4 1 3 2 1 3 2 1 3 2 1 3 1 3 1 3 2
"8607" 1 3 2 1 5 4 1 3 2 4 1 3 2 1 3 2 4 5 4 4 1 3 2 4 1 3 2 1 4 1 3 2 1 3 4 1 3 4 1 3 4 1 3 4 4 1 3 4 1 3 5 4 3 2 1 3 2 1 3 2 1 3 2 4 4 1 3 2 1 3 2 1 3 4 1 4 1 3 2 4 1
"8608" 1 2 1 2 5 2 1 2 2 4 3 3 2 1 2 2 4 5 3 3 3 2 1 2 2 2 2 1 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 4 4 4 3 3 3 3 3 3 3 3 3 3 2 4 4 3 3 2 1 2 2 1 2 2 2 4 3 3 3 3 3
"8609" 1 3 1 3 5 3 1 3 1 3 3 1 3 1 3 1 4 5 4 3 1 3 1 3 1 3 3 1 3 3 4 1 3 3 4 3 4 3 1 3 4 1 3 4 3 3 3 4 1 4 5 4 3 1 3 4 1 3 4 1 3 1 3 4 3 3 1 3 1 3 3 1 3 3 1 3 1 3 1 3 3
"8610" 1 3 1 2 5 3 1 3 1 3 3 1 3 1 3 3 4 5 3 3 1 3 1 3 1 3 1 1 3 3 3 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 3 3 1 3 3 1 3 3 1 3 1 3 3 3 3 1 3 1 3 3 1 3 3 1 3 1 3 1 3 3
"8611" 1 1 1 1 5 4 1 1 1 4 3 2 3 2 3 2 4 5 4 3 2 1 1 4 3 4 1 1 4 3 4 3 2 3 4 3 4 4 3 4 3 2 3 4 4 3 4 4 3 4 4 4 3 2 3 4 3 2 3 2 3 2 3 4 4 3 2 1 1 4 3 2 3 4 1 4 1 4 3 4 3
"8612" 1 2 1 2 5 3 1 2 1 3 3 1 2 1 3 2 4 5 4 3 1 2 1 3 3 3 1 2 4 3 3 1 2 4 3 3 3 3 3 3 3 3 2 4 3 3 3 3 2 4 4 4 3 1 2 4 3 3 3 1 2 1 2 4 3 3 3 1 2 4 2 1 2 4 2 4 2 4 2 4 2
"8613" 1 2 1 2 5 3 1 2 1 3 2 1 2 1 3 2 5 5 3 2 1 2 1 3 1 3 2 1 3 1 3 2 1 4 4 4 4 4 4 4 3 2 1 4 3 2 1 3 2 4 5 5 3 2 1 3 2 1 3 2 1 3 2 5 3 2 1 2 1 3 2 1 3 2 1 3 1 3 1 3 2
"8614" 1 1 1 4 5 4 1 3 3 3 3 3 3 1 2 2 4 5 4 3 3 3 1 4 3 3 1 1 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 5 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 3 3 1 3 3 3 3 3 3 3 3 3
"8615" 1 3 2 2 5 3 2 3 2 4 2 3 2 1 3 2 5 5 4 4 2 3 2 4 2 4 3 2 4 2 4 3 2 4 4 2 4 4 2 4 4 3 2 4 4 2 4 4 2 4 5 4 2 3 2 4 3 2 4 2 4 3 2 4 4 3 2 3 2 4 3 2 4 4 2 4 2 4 2 4 2
"8616" 1 3 3 3 5 2 1 3 2 4 2 2 2 1 3 2 4 5 2 2 2 2 1 4 2 2 2 1 4 2 4 2 2 4 4 4 4 4 2 4 4 2 2 4 4 4 4 4 2 4 4 4 2 2 2 4 2 2 4 2 2 2 2 4 4 2 2 2 1 4 2 1 4 4 2 4 2 2 2 4 2
"8617" 1 3 2 2 5 4 1 3 2 4 2 2 4 1 3 2 5 5 4 4 2 2 2 4 2 4 2 2 4 2 4 2 2 4 4 4 4 4 2 4 4 2 2 4 4 2 4 4 2 4 5 5 3 2 2 4 2 2 4 2 2 2 2 4 4 2 2 2 2 4 2 2 4 4 2 4 2 2 2 4 2
"8618" 1 4 2 3 5 4 1 4 2 4 4 2 3 1 4 2 5 5 4 4 2 3 1 4 2 3 3 1 4 2 4 2 3 4 4 2 4 4 2 4 4 2 3 4 4 2 4 4 2 5 5 5 4 2 3 4 2 3 4 2 4 2 3 4 4 2 3 3 1 4 2 3 4 4 2 4 2 4 2 4 2
"8619" 1 3 1 3 5 3 1 3 1 3 1 3 1 3 1 3 4 5 4 3 1 3 1 3 1 3 1 3 4 2 3 1 3 4 4 4 4 4 3 4 4 2 3 4 4 3 4 4 3 4 5 4 3 1 3 4 3 1 3 1 3 1 3 4 4 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1
"8620" 1 3 1 3 5 3 1 3 1 4 3 1 3 1 3 1 4 5 4 3 1 3 1 3 1 3 1 3 4 3 4 3 1 3 4 3 4 4 3 4 4 2 3 4 3 1 3 4 3 4 5 4 3 1 3 4 3 1 3 1 3 1 3 4 4 3 1 3 1 3 1 3 1 3 1 3 1 3 1 3 1
"8621" 1 3 3 2 5 2 1 3 3 3 3 3 3 3 3 2 5 5 4 4 3 3 1 4 3 3 3 3 3 3 3 3 3 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 3 3 3 3 3 3 3 3 3 3 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
"8622" 1 2 1 3 5 2 1 2 1 4 3 2 2 1 2 1 3 5 4 3 2 2 1 4 3 4 2 1 4 3 4 3 4 4 4 3 4 4 3 4 4 4 3 4 4 3 4 4 3 4 4 4 3 1 3 4 3 4 4 3 4 3 4 4 4 3 2 2 1 2 2 1 3 4 3 4 3 4 3 4 3
"8623" 1 2 1 3 5 2 1 2 1 4 2 1 2 1 2 1 4 5 4 4 1 2 1 2 1 2 1 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 5 5 2 1 1 4 4 4 4 4 4 4 4 4 4 4 2 1 1 4 2 1 4 4 1 2 1 4 4 4 4
"8624" 1 2 1 3 5 2 1 2 1 4 4 1 2 1 2 1 3 5 4 4 1 2 1 4 1 4 1 1 4 4 4 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4 1 3 5 5 2 1 1 4 4 4 4 1 4 4 4 4 4 4 2 1 1 4 2 1 4 4 1 4 1 4 4 4 4
"8625" 1 1 1 1 5 4 2 2 2 4 2 2 2 2 2 2 4 5 4 2 2 2 2 4 2 2 2 2 4 2 4 2 2 3 3 3 3 3 3 3 4 2 2 3 3 3 3 4 2 4 4 4 2 2 2 4 2 2 4 2 2 2 2 4 4 2 2 2 2 2 2 2 3 3 2 4 2 2 2 4 2
"8626" 1 1 1 2 5 4 1 1 1 3 3 3 3 1 2 2 4 5 4 4 1 1 1 3 3 3 1 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 4 5 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 1 3 3 3 3 3 3 3 3 3 3 3 3
"8627" 1 3 2 3 5 3 1 3 2 4 3 2 2 1 3 2 4 5 3 2 2 2 1 3 2 3 2 2 3 2 3 2 2 4 3 2 4 3 2 4 3 2 2 4 3 2 4 3 2 3 5 3 2 2 2 3 2 2 3 2 3 2 2 4 3 2 3 2 2 3 2 2 4 3 2 3 2 3 2 3 2
"8628" 1 3 2 3 5 3 1 3 2 4 3 2 2 2 2 2 4 5 3 2 2 2 1 3 2 2 2 2 4 4 3 2 2 4 4 4 4 3 2 4 3 2 2 4 3 2 4 3 2 4 4 4 3 2 2 4 3 2 3 2 2 2 2 4 3 2 2 2 1 3 2 2 4 3 2 3 2 2 2 3 2
"8629" 1 3 3 4 5 4 1 3 3 3 3 3 2 1 3 3 4 5 4 2 2 2 1 3 3 3 2 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 5 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 1 3 3 3 3 3 3 3 3 3 3 3 3
"8630" 1 2 2 2 5 4 1 2 2 2 2 2 2 1 2 2 5 5 4 2 2 2 1 2 2 2 2 1 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 5 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
"8631" 1 2 3 4 5 4 1 2 3 4 3 3 4 1 2 3 4 5 4 3 3 4 1 4 3 4 2 1 4 3 4 2 3 4 4 3 4 3 4 3 4 3 3 4 3 4 3 4 3 4 5 4 3 2 3 4 3 3 4 3 4 3 3 4 4 3 4 2 1 4 3 2 3 4 3 4 3 4 3 4 3
"8632" 1 2 1 2 5 2 1 2 2 4 3 2 2 1 2 2 4 5 4 3 2 2 1 3 2 4 3 2 4 3 4 3 2 4 4 3 4 3 2 4 4 3 2 4 3 2 4 3 2 4 4 4 3 2 2 4 3 2 4 3 2 2 2 4 4 3 2 2 1 3 2 1 4 3 2 4 3 2 2 4 3
"8633" 1 2 2 3 5 4 1 2 2 3 2 2 3 2 3 2 3 5 4 3 2 2 2 3 2 3 2 2 3 2 3 2 2 3 3 2 3 3 2 3 3 2 2 3 2 3 2 3 2 3 5 4 2 2 2 3 2 2 3 2 3 2 2 3 3 2 3 2 2 3 2 2 2 3 2 3 2 3 2 3 2
"8634" 1 2 1 2 5 3 1 3 3 3 3 3 3 3 3 3 4 5 3 3 3 3 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
"8635" 1 2 2 2 5 3 1 3 3 3 3 3 3 1 3 3 4 5 3 3 3 3 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 5 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
"8636" 1 1 1 1 5 4 1 1 1 3 2 1 1 1 3 2 5 5 4 3 2 1 1 3 2 3 2 1 3 2 3 2 2 3 4 3 4 3 2 3 4 3 2 4 3 2 4 3 2 4 5 4 3 2 2 3 2 2 3 2 3 2 3 4 3 2 1 1 1 3 2 2 4 3 2 3 2 3 2 3 2
"8637" 1 2 2 4 5 4 1 2 2 4 3 2 2 1 2 2 4 5 4 3 2 2 2 4 3 4 1 2 4 3 4 3 4 3 4 3 4 3 4 3 4 3 2 4 3 4 3 4 3 4 5 4 3 2 2 4 3 3 4 3 4 3 4 5 4 3 2 2 2 4 3 2 4 3 2 4 3 4 3 4 3
"8638" 1 1 1 4 5 2 1 1 1 4 1 1 1 1 1 1 4 5 4 1 1 1 1 4 1 1 1 1 4 2 3 2 3 2 3 2 3 3 2 3 2 3 2 3 2 3 2 3 2 3 3 3 2 1 1 4 1 1 4 1 1 1 2 3 4 1 1 1 1 4 1 1 2 3 2 3 2 3 2 3 2
"8639" 1 3 1 3 5 3 1 3 1 5 3 1 3 1 2 2 5 5 5 3 1 3 1 5 3 4 3 1 5 3 5 3 3 5 5 3 5 3 3 5 5 3 3 5 3 4 3 5 3 5 5 5 3 1 2 5 3 3 5 3 4 4 3 5 5 3 4 3 1 5 3 1 4 3 1 5 3 4 3 5 3
"8640" 1 2 1 2 5 4 1 2 1 2 2 1 2 1 2 1 4 5 4 4 1 2 1 2 1 2 1 2 3 3 4 1 2 3 3 3 3 3 2 3 3 3 2 3 3 2 3 3 2 3 3 3 2 1 2 3 2 3 4 1 2 1 2 3 3 2 1 2 1 2 2 1 2 2 1 4 1 2 2 3 2
"8641" 1 2 2 4 5 2 1 2 2 4 3 3 2 1 2 2 4 5 4 3 2 2 1 4 3 3 2 1 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 4 5 4 3 3 3 3 3 3 3 3 3 3 3 4 3 3 3 2 1 4 3 3 3 3 2 4 3 3 3 3 3
"8642" 1 1 1 3 5 4 1 1 1 3 2 1 1 1 3 2 3 5 4 3 1 1 1 3 2 3 1 1 3 2 3 2 2 3 3 2 3 3 2 3 3 3 2 3 3 2 3 3 2 3 5 4 3 2 2 3 2 3 3 2 3 2 3 3 3 2 3 1 1 3 2 1 3 3 2 3 2 3 2 3 2
"8643" 1 2 2 4 5 3 1 2 2 4 3 1 3 1 2 2 4 5 4 3 1 3 1 3 1 3 1 2 4 3 3 1 2 4 3 2 4 3 1 4 3 1 2 4 3 1 2 2 2 4 5 4 3 1 2 4 3 1 3 1 2 2 2 4 3 1 2 2 2 4 3 1 4 3 1 3 1 2 2 4 3
"8644" 1 2 2 2 5 4 1 2 2 3 3 2 2 2 2 2 3 5 4 4 2 2 2 3 3 3 2 2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 2 2 3 3 3 3 3 3 3 3 3 3 3 3 2 2 3 3 2 3 3 2 3 3 3 3 3 3
"8645" 1 2 2 2 4 3 1 2 2 3 2 2 2 2 2 2 4 5 3 2 2 2 1 3 2 3 2 2 3 2 3 2 2 2 3 2 3 2 2 2 3 2 2 4 3 2 2 3 2 3 4 4 3 2 2 3 2 2 3 2 3 2 2 4 3 2 2 2 2 3 2 2 2 3 2 3 2 3 2 3 2
"8646" 1 2 2 2 4 2 1 2 2 2 2 2 2 1 2 2 3 4 3 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 3 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
"8647" 1 2 2 3 4 3 1 2 2 3 2 2 2 2 2 2 3 4 3 2 2 2 2 3 2 3 2 2 3 2 3 2 2 2 3 2 3 2 3 2 3 2 2 3 2 3 2 3 2 3 4 3 2 2 2 3 2 2 3 2 3 2 2 3 2 3 2 2 2 3 2 2 2 3 2 3 2 3 2 3 2
"8648" 1 2 2 3 4 3 2 2 2 3 2 2 2 2 2 2 3 4 3 2 2 2 2 3 2 3 2 2 3 2 3 2 2 2 3 2 3 2 2 2 3 2 2 3 2 2 2 3 2 3 4 3 2 2 2 3 2 2 3 2 2 2 2 3 2 2 2 2 2 3 2 2 2 3 2 3 2 2 2 3 2
"8649" 1 1 1 3 4 3 1 3 2 3 2 2 2 2 2 2 3 4 3 2 2 2 2 3 2 3 2 2 3 2 3 2 2 2 3 2 3 2 2 2 3 2 2 3 2 2 2 3 2 3 4 3 2 2 2 3 2 2 3 2 2 2 2 3 2 2 2 2 2 3 2 2 2 3 2 3 2 3 2 3 2
"8650" 1 2 2 2 4 2 1 2 2 3 2 2 2 1 2 2 3 4 3 2 2 2 1 2 2 2 2 2 3 2 3 2 2 2 3 2 3 2 2 2 3 2 2 3 2 2 2 2 2 3 4 3 2 2 2 3 2 2 3 2 2 2 2 3 2 2 2 2 1 2 2 1 2 2 2 3 2 2 2 2 2
"8651" 1 2 2 2 4 2 1 2 2 2 2 2 2 1 2 2 3 4 3 2 2 2 1 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 2 2 2 2 2 3 4 3 2 2 2 2 2 2 2 2 2 2 2 3 3 2 2 2 1 2 2 1 2 2 2 3 2 2 2 2 2
"8652" 1 3 1 2 5 4 1 3 1 3 4 3 4 1 2 2 4 5 4 3 1 3 1 3 2 4 3 1 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 3 4 5 4 3 1 3 4 3 2 4 3 4 3 4 3 4 3 4 3 1 3 4 1 3 4 3 4 3 4 3 4 3
"8653" 1 1 1 2 5 3 1 1 1 2 2 2 2 1 1 1 4 5 3 3 1 1 1 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 4 4 4 3 1 1 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 1 2 2 1 2 1 2 2 2 2
"8654" 1 1 1 2 5 3 1 2 2 2 2 2 2 1 2 2 4 5 3 3 1 1 1 2 2 2 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 5 3 3 1 1 2 2 2 2 2 2 2 2 2 2 2 2 1 1 2 2 1 2 2 1 2 1 2 2 2 2
"8655" 1 1 1 1 5 2 1 2 2 2 2 2 2 1 2 2 4 5 2 2 2 2 1 2 2 2 1 1 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 1 2 2 2 2 2 2 2 2 2 2 2 2
"8656" 1 2 1 2 5 3 1 2 1 4 2 1 2 1 2 1 4 5 3 2 1 2 1 4 1 4 1 1 4 2 4 1 2 4 4 2 4 4 2 4 4 2 1 4 2 4 2 4 1 4 5 4 2 1 1 4 1 2 4 1 4 1 2 4 4 2 4 1 1 4 2 1 2 4 1 4 1 4 2 4 2
"8657" 1 1 1 4 5 2 1 2 2 2 2 2 2 2 2 2 4 5 2 2 2 2 1 4 2 2 2 1 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 3 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2
"8658" 1 2 1 4 5 2 1 2 1 4 2 2 2 1 2 2 4 5 4 2 2 2 1 4 2 2 2 1 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 4 2 2 2 2 2 2 2 2 2 2 2 4 2 2 2 2 1 4 2 1 4 2 1 4 2 2 2 2 2
"8659" 1 2 1 3 5 3 1 2 1 4 2 1 2 1 3 3 5 5 3 4 2 1 2 4 2 4 2 1 4 2 4 2 1 4 4 4 4 4 2 4 4 2 1 4 4 2 4 4 2 5 5 5 3 2 1 4 2 1 4 2 4 2 4 4 4 2 1 2 1 4 2 1 4 4 2 4 2 4 2 4 2
"8660" 1 2 1 4 5 4 1 2 1 4 3 1 2 1 2 1 4 5 4 3 1 2 1 4 1 3 2 1 4 1 3 2 1 4 3 1 4 3 1 4 3 2 1 4 3 1 4 3 1 4 5 4 3 2 1 3 2 1 4 1 4 1 4 5 4 1 2 2 1 3 2 1 4 3 1 4 1 4 1 4 1
"8661" 1 1 1 4 5 2 1 1 1 4 3 2 2 1 4 1 4 5 3 2 1 1 1 4 1 4 1 1 4 1 4 1 1 4 3 2 1 4 1 4 3 2 1 4 3 2 1 4 1 4 5 3 2 1 1 4 1 1 4 1 4 1 1 4 3 2 2 1 1 4 1 1 1 4 1 4 1 4 1 4 1
"8662" 1 1 1 2 5 4 1 2 3 3 3 3 3 1 1 1 4 5 4 4 1 1 1 2 3 3 1 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 4 5 4 4 1 2 3 3 3 3 3 3 3 3 3 3 3 3 3 1 2 3 1 2 3 3 3 3 3 3 3 3
"8663" 1 3 1 1 5 3 1 3 1 3 3 1 3 1 3 1 5 5 3 3 1 3 1 3 1 3 1 1 4 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 4 5 5 3 1 1 4 2 2 2 2 2 2 2 5 3 1 3 1 1 3 1 1 3 3 1 3 1 3 1 3 1
"8664" 1 2 3 4 5 4 1 2 2 2 2 2 3 1 2 3 4 5 4 3 2 3 1 2 2 2 3 1 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 3 4 4 4 3 2 2 2 2 2 2 2 2 2 3 4 4 3 2 3 1 2 3 1 2 2 2 2 2 2 2 2 2
"8665" 1 2 3 4 5 4 1 2 2 3 2 3 2 1 2 3 4 5 4 3 2 2 1 2 2 3 2 3 4 3 2 2 3 4 4 4 4 3 2 2 3 2 3 4 4 3 2 2 3 4 4 4 3 2 2 3 2 2 3 2 3 2 3 4 4 3 2 2 1 2 3 2 2 3 2 3 2 3 2 3 2
"8666" 1 3 1 2 5 3 1 3 1 4 2 2 3 1 3 1 4 5 3 3 1 3 1 4 2 3 1 1 4 2 4 2 2 3 4 2 4 2 2 3 4 2 3 4 2 2 3 4 2 2 5 3 3 1 1 4 2 3 4 2 2 2 3 4 2 2 3 1 1 2 3 1 2 3 1 4 1 4 2 4 2
"8667" 1 2 1 4 5 2 1 2 1 4 3 2 2 1 3 2 4 5 4 3 2 2 1 3 1 3 2 1 4 4 3 2 1 4 4 4 4 4 4 4 4 4 4 4 4 4 4 3 2 4 5 4 3 2 1 3 2 1 3 1 3 2 4 4 4 4 3 2 1 3 2 1 4 4 1 3 1 3 1 3 2
"8668" 1 3 3 3 5 2 1 3 3 3 3 3 2 1 2 2 4 5 3 3 3 2 1 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 5 4 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3
"8669" 1 3 1 4 5 3 1 3 3 3 3 3 3 1 3 1 5 5 3 3 3 3 1 3 3 3 3 1 4 2 4 2 4 2 4 2 4 2 4 2 4 2 2 4 2 4 2 4 2 4 5 5 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3 1 3 3 1 3 3 1 4 2 4 2 4 2
"8670" 1 2 2 3 5 3 1 3 1 4 3 2 2 1 2 2 3 5 4 3 1 3 1 4 2 3 1 1 4 3 4 2 2 3 4 3 4 3 2 3 4 2 3 4 3 2 3 4 2 3 4 4 3 1 3 4 2 3 4 2 2 2 3 4 3 2 2 2 1 4 3 1 4 3 1 4 2 2 2 3 2
